item_id,museum,source_object_id,source_accession_number,title,title_original,description,culture,culture_original,period,period_original,object_type,object_type_original,material,material_original,technique,technique_original,provenance,classification,country,region,image_url,object_url,license,dataset_split,review_status,review_decision_original,review_reason,reviewer,review_date,source_branch,source_commit,source_file,enrichment_source_file,metadata_recovery_source,metadata_recovery_version,adapter_name,adapter_version,processing_timestamp,image_local_path,image_sha256,image_phash
CMA:102924,CMA,102924,1921.1550,Fragment of a Border,Fragment of a Border,,"Peru, South Coast, Paracas, Late Period","Peru, South Coast, Paracas, Late Period",300–100 BCE,300–100 BCE,Textile,Textile,,,cotton plain cloth embroidered in wool outline stitch,cotton plain cloth embroidered in wool outline stitch,,Textile,,,https://openaccess-cdn.clevelandart.org/1921.1550/1921.1550_web.jpg,https://clevelandart.org/art/1921.1550,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104234,CMA,104234,1922.389,Fragment Composed of Two Fabrics Joined,Fragment Composed of Two Fabrics Joined,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,plain compound twill and plain compound tabby; cotton,plain compound twill and plain compound tabby; cotton,,Textile,,,https://openaccess-cdn.clevelandart.org/1922.389/1922.389_web.jpg,https://clevelandart.org/art/1922.389,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104236,CMA,104236,1922.390,Fragment formed of Four Separate Fabrics Joined,Fragment formed of Four Separate Fabrics Joined,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"two pieces plain cloth, two pieces compound twill; cotton","two pieces plain cloth, two pieces compound twill; cotton",,Textile,,,https://openaccess-cdn.clevelandart.org/1922.390/1922.390_web.jpg,https://clevelandart.org/art/1922.390,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104238,CMA,104238,1922.392,Fragment,Fragment,,"Peru, North Coast, Chimú Culture, 12th-15th century","Peru, North Coast, Chimú Culture, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"plain cloth, brocaded; cotton","plain cloth, brocaded; cotton",,Textile,,,https://openaccess-cdn.clevelandart.org/1922.392/1922.392_web.jpg,https://clevelandart.org/art/1922.392,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104240,CMA,104240,1922.394,Border Strip,Border Strip,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,tabby weave with supplementary pattern weft; cotton,tabby weave with supplementary pattern weft; cotton,,Textile,,,https://openaccess-cdn.clevelandart.org/1922.394/1922.394_web.jpg,https://clevelandart.org/art/1922.394,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104241,CMA,104241,1922.395,Four Border Strips,Four Border Strips,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,plain compound cloth; cotton,plain compound cloth; cotton,,Textile,,,https://openaccess-cdn.clevelandart.org/1922.395/1922.395_web.jpg,https://clevelandart.org/art/1922.395,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104242,CMA,104242,1922.395.a,Four Border Strips,Four Border Strips,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,plain compound cloth; cotton,plain compound cloth; cotton,,Textile,,,https://openaccess-cdn.clevelandart.org/1922.395.a/1922.395.a_web.jpg,https://clevelandart.org/art/1922.395.a,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104243,CMA,104243,1922.395.b,Four Border Strips,Four Border Strips,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,plain compound cloth; cotton,plain compound cloth; cotton,,Textile,,,https://openaccess-cdn.clevelandart.org/1922.395.b/1922.395.b_web.jpg,https://clevelandart.org/art/1922.395.b,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104244,CMA,104244,1922.395.c,Four Border Strips,Four Border Strips,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,plain compound cloth; cotton,plain compound cloth; cotton,,Textile,,,https://openaccess-cdn.clevelandart.org/1922.395.c/1922.395.c_web.jpg,https://clevelandart.org/art/1922.395.c,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104245,CMA,104245,1922.395.d,Four Border Strips,Four Border Strips,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,plain compound cloth; cotton,plain compound cloth; cotton,,Textile,,,https://openaccess-cdn.clevelandart.org/1922.395.d/1922.395.d_web.jpg,https://clevelandart.org/art/1922.395.d,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104246,CMA,104246,1922.396,Three Fragments of a Border,Three Fragments of a Border,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby with inset border of fancy twill, brocaded; cotton and wool","tabby with inset border of fancy twill, brocaded; cotton and wool",,Textile,,,https://openaccess-cdn.clevelandart.org/1922.396/1922.396_web.jpg,https://clevelandart.org/art/1922.396,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104247,CMA,104247,1922.396.a,Three Fragments of a Border,Three Fragments of a Border,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby with inset border of fancy twill, brocaded; cotton and wool","tabby with inset border of fancy twill, brocaded; cotton and wool",,Textile,,,https://openaccess-cdn.clevelandart.org/1922.396.a/1922.396.a_web.jpg,https://clevelandart.org/art/1922.396.a,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104248,CMA,104248,1922.396.b,Three Fragments of a Border,Three Fragments of a Border,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby with inset border of fancy twill, brocaded; cotton and wool","tabby with inset border of fancy twill, brocaded; cotton and wool",,Textile,,,https://openaccess-cdn.clevelandart.org/1922.396.b/1922.396.b_web.jpg,https://clevelandart.org/art/1922.396.b,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104249,CMA,104249,1922.396.c,Three Fragments of a Border,Three Fragments of a Border,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby with inset border of fancy twill, brocaded; cotton and wool","tabby with inset border of fancy twill, brocaded; cotton and wool",,Textile,,,https://openaccess-cdn.clevelandart.org/1922.396.c/1922.396.c_web.jpg,https://clevelandart.org/art/1922.396.c,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:104390,CMA,104390,1922.517,Fragment from a Mantle,Fragment from a Mantle,,"Peru, North Coast, Chimú Culture, 12th-15th century","Peru, North Coast, Chimú Culture, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby, brocaded; border: single-face pattern weave (fancy twill); cotton and wool","tabby, brocaded; border: single-face pattern weave (fancy twill); cotton and wool",,Textile,,,https://openaccess-cdn.clevelandart.org/1922.517/1922.517_web.jpg,https://clevelandart.org/art/1922.517,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:108026,CMA,108026,1925.654,Fragment,Fragment,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby, brocaded; cotton","tabby, brocaded; cotton",,Textile,,,https://openaccess-cdn.clevelandart.org/1925.654/1925.654_web.jpg,https://clevelandart.org/art/1925.654,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:108033,CMA,108033,1925.660,Unfinished Cloth,Unfinished Cloth,,"Peru, Central Coast, Chancay, Pachacamac, 12th-15th century","Peru, Central Coast, Chancay, Pachacamac, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,tapestry weave; cotton and wool,tapestry weave; cotton and wool,,Textile,,,https://openaccess-cdn.clevelandart.org/1925.660/1925.660_web.jpg,https://clevelandart.org/art/1925.660,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:108034,CMA,108034,1925.661,Fragment of a Double Cloth,Fragment of a Double Cloth,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby weave, double cloth; cotton","tabby weave, double cloth; cotton",,Textile,,,https://openaccess-cdn.clevelandart.org/1925.661/1925.661_web.jpg,https://clevelandart.org/art/1925.661,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:108038,CMA,108038,1925.665,Large Cloth,Large Cloth,,"Peru, North Coast, Chimú Culture, 12th-15th century","Peru, North Coast, Chimú Culture, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,plain cloth with overlaid tapestry-like decoration; cotton and wool,plain cloth with overlaid tapestry-like decoration; cotton and wool,,Textile,,,https://openaccess-cdn.clevelandart.org/1925.665/1925.665_web.jpg,https://clevelandart.org/art/1925.665,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:108042,CMA,108042,1925.667,Tapestry-woven Yoke from a Tunic,Tapestry-woven Yoke from a Tunic,"This fragment comes from the upper area of a tunic, with thick embroidery defining remnants of the neck opening. In the rectangular area on the chest are two similar long-tailed creatures rendered in a highly geometric style. Each is rotated 90 degrees, so their tails are parallel to the bottom edge. The cloven hooves on their upper legs may identify the creatures as deer or Andean camelids, such as llamas or alpacas.","Central Andes, North Central Coast, Moche-Wari Style","Central Andes, North Central Coast, Moche-Wari Style",800–1200?,800–1200?,Textile,Textile,,,"camelid fiber and cotton, tapestry weave","camelid fiber and cotton, tapestry weave",,Textile,,,https://openaccess-cdn.clevelandart.org/1925.667/1925.667_web.jpg,https://clevelandart.org/art/1925.667,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:108043,CMA,108043,1925.668,Tunic (Shirt) with Tapestry-woven Yoke,Tunic (Shirt) with Tapestry-woven Yoke,"Likely an item of men’s wear, this tunic exhibits a variety of motifs. The upper panels feature an especially pronounced triangular pattern. The rectangle at the center of the chest displays a repeated frontal figure that stands out for its relatively large size and more rounded style. The surrounding elements are more right-angled, including the small figures in flanking positions and the birds in the borders.","Central Andes, Northern Central Coast","Central Andes, Northern Central Coast",650–850,650–850,Textile,Textile,,,"camelid fiber and cotton; tapestry-weave yoke and chest plaque, plain-weave body","camelid fiber and cotton; tapestry-weave yoke and chest plaque, plain-weave body",,Textile,,,https://openaccess-cdn.clevelandart.org/1925.668/1925.668_web.jpg,https://clevelandart.org/art/1925.668,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:108044,CMA,108044,1925.669,Textile Bag,Textile Bag,,"Peru, Central Coast, Chancay, Pachacamac, 12th-15th century","Peru, Central Coast, Chancay, Pachacamac, 12th-15th century",c. 1100–1400,c. 1100–1400,Textile,Textile,,,"tabby weave, warp patterned; wool","tabby weave, warp patterned; wool",,Textile,,,https://openaccess-cdn.clevelandart.org/1925.669/1925.669_web.jpg,https://clevelandart.org/art/1925.669,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:114131,CMA,114131,1933.392,Fish-Shaped Applique,Fish-Shaped Applique,"This fish-shaped textile was originally stitched with others like it to a mantle, a shawl-like garment that was a staple of Andean clothing. Its partial “X-ray view,” which emphasizes the bony spine, is unique to the style of the Ychsma (<strong><em>yeach</em></strong><em>-mah</em>), who lived on Peru’s central coast. In addition to referencing sources of food, marine subjects may also carry religious associations, as some coastal peoples of the period regarded the sea as a deity.","Central Andes, Central Coast, Ychsma (Pachacamac) people","Central Andes, Central Coast, Ychsma (Pachacamac) people",1400–1532,1400–1532,Textile,Textile,,,"cotton and camelid fiber, tapestry weave with areas of eccentric weft floats","cotton and camelid fiber, tapestry weave with areas of eccentric weft floats",,Textile,,,https://openaccess-cdn.clevelandart.org/1933.392/1933.392_web.jpg,https://clevelandart.org/art/1933.392,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:114132,CMA,114132,1933.393,Tie-Dyed Fragment,Tie-Dyed Fragment,,"Peru, South Coast, Wari Culture, Middle Horizon, 8th-12th Century","Peru, South Coast, Wari Culture, Middle Horizon, 8th-12th Century",c. 700–1100 A.D.,c. 700–1100 A.D.,Textile,Textile,,,"discontinuous warp and weft, tie-dyed; wool","discontinuous warp and weft, tie-dyed; wool",,Textile,,,https://openaccess-cdn.clevelandart.org/1933.393/1933.393_web.jpg,https://clevelandart.org/art/1933.393,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:119652,CMA,119652,1940.494,Painted Wrapping for Mummy,Painted Wrapping for Mummy,,"Peru, Central Coast, Chancay, 12th-15th century","Peru, Central Coast, Chancay, 12th-15th century",c.1100–1400 A.D.,c.1100–1400 A.D.,Textile,Textile,,,"plain cloth, painted; cotton","plain cloth, painted; cotton",,Textile,,,https://openaccess-cdn.clevelandart.org/1940.494/1940.494_web.jpg,https://clevelandart.org/art/1940.494,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:119655,CMA,119655,1940.497,Fragmentary Mantle,Fragmentary Mantle,,"Peru, South Coast, Ica Valley ?, Inca Culture, 15th-16th century","Peru, South Coast, Ica Valley ?, Inca Culture, 15th-16th century",c. 1400–1532,c. 1400–1532,Textile,Textile,,,"tapestry and fancy twill, brocaded; twill","tapestry and fancy twill, brocaded; twill",,Textile,,,https://openaccess-cdn.clevelandart.org/1940.497/1940.497_web.jpg,https://clevelandart.org/art/1940.497,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:119656,CMA,119656,1940.498,Dress,Dress,,"Peru, South Highlands or South Coast, Chuquibamba style, 12th-16th century","Peru, South Highlands or South Coast, Chuquibamba style, 12th-16th century",c. 1100–1532,c. 1100–1532,Textile,Textile,,,camelid fiber; tapestry and complementary-weft weave,camelid fiber; tapestry and complementary-weft weave,,Textile,,,https://openaccess-cdn.clevelandart.org/1940.498/1940.498_web.jpg,https://clevelandart.org/art/1940.498,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:119675,CMA,119675,1940.514,Tunic,Tunic,"The striking, large-scale figure shown on this tunic has an elaborate, monkey-like tail as well as head appendages that mark the creature as supernatural. This tunic, a relatively rare type, was made not on a loom but rather by working the yarns into loops with a needle. It is made entirely with camelid fiber, which can readily be dyed in a range of vivid colors. The fiber comes from one of the four camels (camelids) native to the Andes Mountains—the alpaca and llama, both domesticated, and the wild guanaco and vicuña. On the coast, it represents a prestige import.","Peru, South Coast, Ica Valley, Ocucaje site?, Paracas people","Peru, South Coast, Ica Valley, Ocucaje site?, Paracas people",400–200 BCE,400–200 BCE,Textile,Textile,,,looped camelid fiber,looped camelid fiber,,Textile,,,https://openaccess-cdn.clevelandart.org/1940.514/1940.514_web.jpg,https://clevelandart.org/art/1940.514,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:119676,CMA,119676,1940.515,Mantle,Mantle,,"Peru, South Coast, Paracas","Peru, South Coast, Paracas",c. 600–400 BCE,c. 600–400 BCE,Textile,Textile,,,embroidery on wool ground,embroidery on wool ground,,Textile,,,https://openaccess-cdn.clevelandart.org/1940.515/1940.515_web.jpg,https://clevelandart.org/art/1940.515,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:119677,CMA,119677,1940.516,"Mummy Bundle ""Mask""","Mummy Bundle ""Mask""","The Paracas people buried their dead in pear-shaped mummy bundles, created by carefully wrapping the seated human body in layers of garments and other textiles. Sometimes a painted cloth was placed on the outer layer at the top of the bundle, as though it served as the bundle’s face, head, or “mask.” Some cloths were painted with masklike faces, although others—such as this example—feature complete figures, which may be mythological beings with supernatural appendages.","Peru, South Coast, Ica Valley, Ocucaje site, Paracas style","Peru, South Coast, Ica Valley, Ocucaje site, Paracas style",200–1 BCE,200–1 BCE,Textile,Textile,,,"cotton and pigment, plain weave","cotton and pigment, plain weave",,Textile,,,https://openaccess-cdn.clevelandart.org/1940.516/1940.516_web.jpg,https://clevelandart.org/art/1940.516,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
CMA:119678,CMA,119678,1940.517,"Mummy Bundle ""Mask""","Mummy Bundle ""Mask""","The Paracas people buried their dead in pear-shaped mummy bundles, created by carefully wrapping the seated human body in layers of garments and other textiles. Sometimes a painted cloth was placed on the outer layer at the top of the bundle, as though it served as the bundle’s face, head, or “mask.” Some cloths were painted with masklike faces, although others—such as this example—feature complete figures, which may be mythological beings with supernatural appendages.","Peru, South Coast, Ica Valley, Ocucaje site, Paracas style","Peru, South Coast, Ica Valley, Ocucaje site, Paracas style",200 BCE–1 CE,200 BCE–1 CE,Textile,Textile,,,"plain warp-faced cloth, painted","plain warp-faced cloth, painted",,Textile,,,https://openaccess-cdn.clevelandart.org/1940.517/1940.517_web.jpg,https://clevelandart.org/art/1940.517,CC0,principal,aprobado,aceptar_principal,mantener,,,mejora/cma-flujo-reproducible-es,0659cd14769fa8e2cf1bde4b01b2cbb3f0415db6,data/metadata/cma_corpus_principal_revisado.csv,data/metadata/cma_andes_textiles_candidates.csv,cma_andes_textiles_candidates,1.0.0,cma_enriched_adapter,1.0.0,2026-07-15T09:44:36Z,,,
