ranking_method,generator_seed,reference_version,query_item_id,culture_canonical,relevant_item_count,first_relevant_rank,reciprocal_rank,evaluation_scope,precision_at_1,recall_at_1,ndcg_at_1,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
oracle_culture,-1,reference_rankings_v1,CMA:102924,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104234,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104236,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104238,Chimu,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104240,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104241,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104242,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104243,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104244,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104245,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104246,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104247,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104248,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104249,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:104390,Chimu,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:108026,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:108033,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:108034,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:108038,Chimu,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:108044,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:114131,Ychsma,1,1,1.0,strict_culture_universe,1.0,1.0,1.0,0.2,1.0,1.0,0.1,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:114132,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:119652,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:119676,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,CMA:119690,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,CMA:119693,Nasca,34,1,1.0,strict_culture_universe,1.0,0.029411764705882353,1.0,1.0,0.14705882352941177,1.0,1.0,0.29411764705882354,1.0
oracle_culture,-1,reference_rankings_v1,CMA:124413,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:124741,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,CMA:125095,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:126684,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:128454,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,CMA:134395,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:134604,Inca,16,1,1.0,strict_culture_universe,1.0,0.0625,1.0,1.0,0.3125,1.0,1.0,0.625,1.0
oracle_culture,-1,reference_rankings_v1,CMA:134948,Wari,14,1,1.0,strict_culture_universe,1.0,0.07142857142857142,1.0,1.0,0.35714285714285715,1.0,1.0,0.7142857142857143,1.0
oracle_culture,-1,reference_rankings_v1,CMA:137312,Paracas,41,1,1.0,strict_culture_universe,1.0,0.024390243902439025,1.0,1.0,0.12195121951219512,1.0,1.0,0.24390243902439024,1.0
oracle_culture,-1,reference_rankings_v1,CMA:149062,Chancay,30,1,1.0,strict_culture_universe,1.0,0.03333333333333333,1.0,1.0,0.16666666666666666,1.0,1.0,0.3333333333333333,1.0
oracle_culture,-1,reference_rankings_v1,CMA:152819,Chimu,5,1,1.0,strict_culture_universe,1.0,0.2,1.0,1.0,1.0,1.0,0.5,1.0,1.0
oracle_culture,-1,reference_rankings_v1,CMA:157111,Recuay,2,1,1.0,strict_culture_universe,1.0,0.5,1.0,0.4,1.0,1.0,0.2,1.0,1.0
