baseline_version,run_index,generator_seed,culture_canonical,evaluation_scope,query_count,mrr,precision_at_1,recall_at_1,ndcg_at_1,precision_at_5,recall_at_5,ndcg_at_5,precision_at_10,recall_at_10,ndcg_at_10
random_multiseed_baseline_v1,49,20260763,Paracas,strict_culture_universe,42,0.36721781305114637,0.14285714285714285,0.0034843205574912896,0.14285714285714285,0.23333333333333334,0.028455284552845527,0.20784631119622127,0.24523809523809526,0.05981416957026713,0.22540372709376633
random_multiseed_baseline_v1,49,20260763,Recuay,strict_culture_universe,3,0.048670675999868546,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.06152523225985606
random_multiseed_baseline_v1,49,20260763,Wari,strict_culture_universe,15,0.39689405766805147,0.26666666666666666,0.019047619047619046,0.26666666666666666,0.12000000000000001,0.04285714285714285,0.14620612369539396,0.11333333333333334,0.08095238095238094,0.13362636248780577
random_multiseed_baseline_v1,49,20260763,Ychsma,strict_culture_universe,2,0.014444444444444446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,50,20260764,Chancay,strict_culture_universe,31,0.3886008704557092,0.1935483870967742,0.0064516129032258064,0.1935483870967742,0.16774193548387098,0.02795698924731183,0.171083425113968,0.1870967741935484,0.06236559139784946,0.18215322328718592
random_multiseed_baseline_v1,50,20260764,Chimu,strict_culture_universe,6,0.08759767365620147,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.04373502583744726,0.03333333333333333,0.06666666666666667,0.04373502583744726
random_multiseed_baseline_v1,50,20260764,Inca,strict_culture_universe,17,0.3685113905702141,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.14117647058823532,0.04411764705882353,0.15591807498043056,0.11176470588235295,0.06985294117647059,0.13052829735869637
random_multiseed_baseline_v1,50,20260764,Moche,strict_culture_universe,6,0.14966691804927099,0.0,0.0,0.0,0.06666666666666667,0.06666666666666667,0.05753189037447822,0.05000000000000001,0.10000000000000002,0.07637412400079023
random_multiseed_baseline_v1,50,20260764,Nasca,strict_culture_universe,35,0.5500580372008943,0.37142857142857144,0.010924369747899159,0.37142857142857144,0.24000000000000002,0.03529411764705882,0.2694054139502168,0.22285714285714286,0.06554621848739496,0.2481989836339462
random_multiseed_baseline_v1,50,20260764,Paracas,strict_culture_universe,42,0.457927059712774,0.21428571428571427,0.005226480836236934,0.21428571428571427,0.2619047619047619,0.03193960511033682,0.25377157395545896,0.24285714285714283,0.059233449477351915,0.2439576142125229
random_multiseed_baseline_v1,50,20260764,Recuay,strict_culture_universe,3,0.04786942473025215,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.0644754678724236
random_multiseed_baseline_v1,50,20260764,Wari,strict_culture_universe,15,0.20732276982276984,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.06666666666666667,0.023809523809523805,0.06311744683634461,0.09333333333333334,0.06666666666666667,0.08526967091195684
random_multiseed_baseline_v1,50,20260764,Ychsma,strict_culture_universe,2,0.01243012650779641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,51,20260765,Chancay,strict_culture_universe,31,0.43388910794034136,0.2903225806451613,0.00967741935483871,0.2903225806451613,0.2064516129032258,0.034408602150537634,0.21803510287060004,0.18064516129032257,0.060215053763440864,0.19624145133984944
random_multiseed_baseline_v1,51,20260765,Chimu,strict_culture_universe,6,0.19668855445479613,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.016666666666666666,0.03333333333333333,0.05652670087893602
random_multiseed_baseline_v1,51,20260765,Inca,strict_culture_universe,17,0.2164730118017315,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.0823529411764706,0.025735294117647058,0.07826539557705171,0.12352941176470589,0.07720588235294118,0.10639074869802288
random_multiseed_baseline_v1,51,20260765,Moche,strict_culture_universe,6,0.055334990679818265,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.018842233626312006
random_multiseed_baseline_v1,51,20260765,Nasca,strict_culture_universe,35,0.39993197278911563,0.17142857142857143,0.0050420168067226885,0.17142857142857143,0.21714285714285717,0.031932773109243695,0.20893849868844733,0.23428571428571432,0.06890756302521008,0.22541515330832154
random_multiseed_baseline_v1,51,20260765,Paracas,strict_culture_universe,42,0.5562839277124991,0.38095238095238093,0.009291521486643438,0.38095238095238093,0.2904761904761905,0.03542392566782811,0.3075194863827586,0.2642857142857143,0.06445993031358885,0.2835038602395559
random_multiseed_baseline_v1,51,20260765,Recuay,strict_culture_universe,3,0.024999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,51,20260765,Wari,strict_culture_universe,15,0.16073799348799347,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.013333333333333334,0.0047619047619047615,0.02261068035157441,0.060000000000000005,0.04285714285714285,0.05256139358789756
random_multiseed_baseline_v1,51,20260765,Ychsma,strict_culture_universe,2,0.017952635599694424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,52,20260766,Chancay,strict_culture_universe,31,0.4360701484895034,0.25806451612903225,0.008602150537634409,0.25806451612903225,0.1935483870967742,0.03225806451612903,0.20286202923234334,0.1870967741935484,0.06236559139784946,0.19512974659779195
random_multiseed_baseline_v1,52,20260766,Chimu,strict_culture_universe,6,0.059432104142469994,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.020135217116582366
random_multiseed_baseline_v1,52,20260766,Inca,strict_culture_universe,17,0.3195700567617076,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.15294117647058825,0.04779411764705882,0.1530335506057823,0.11176470588235295,0.06985294117647059,0.12283252260778804
random_multiseed_baseline_v1,52,20260766,Moche,strict_culture_universe,6,0.09395141895141895,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666666667,0.13333333333333333,0.07152284360255187
random_multiseed_baseline_v1,52,20260766,Nasca,strict_culture_universe,35,0.47268533054247336,0.2571428571428571,0.007563025210084034,0.2571428571428571,0.2457142857142857,0.0361344537815126,0.24922075921842718,0.23714285714285716,0.06974789915966387,0.24135172948818265
random_multiseed_baseline_v1,52,20260766,Paracas,strict_culture_universe,42,0.45688861403147113,0.23809523809523808,0.005807200929152149,0.23809523809523808,0.2666666666666667,0.032520325203252036,0.2531071482377807,0.2619047619047619,0.06387921022067364,0.25359176220749047
random_multiseed_baseline_v1,52,20260766,Recuay,strict_culture_universe,3,0.03451012588943623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,52,20260766,Wari,strict_culture_universe,15,0.26680453363062057,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.09333333333333334,0.03333333333333333,0.09645690199945708,0.09333333333333334,0.06666666666666667,0.09594040806552065
random_multiseed_baseline_v1,52,20260766,Ychsma,strict_culture_universe,2,0.009984639016897081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,53,20260767,Chancay,strict_culture_universe,31,0.3465064189447491,0.1935483870967742,0.0064516129032258064,0.1935483870967742,0.15483870967741936,0.025806451612903226,0.1583409784617444,0.18387096774193548,0.06129032258064516,0.17683412934077908
random_multiseed_baseline_v1,53,20260767,Chimu,strict_culture_universe,6,0.06391235457731621,0.0,0.0,0.0,0.0,0.0,0.0,0.05000000000000001,0.10000000000000002,0.05037234601286339
random_multiseed_baseline_v1,53,20260767,Inca,strict_culture_universe,17,0.2949530887623867,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.09411764705882353,0.029411764705882353,0.1053320286786337,0.11176470588235293,0.06985294117647059,0.1134115240778437
random_multiseed_baseline_v1,53,20260767,Moche,strict_culture_universe,6,0.10627705627705626,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02826335043946801,0.03333333333333333,0.06666666666666667,0.044603231411360855
random_multiseed_baseline_v1,53,20260767,Nasca,strict_culture_universe,35,0.5195491529945312,0.3142857142857143,0.009243697478991597,0.3142857142857143,0.25142857142857145,0.03697478991596639,0.2667878904479511,0.20857142857142857,0.06134453781512605,0.23147697735879236
random_multiseed_baseline_v1,53,20260767,Paracas,strict_culture_universe,42,0.4816969009826153,0.30952380952380953,0.007549361207897794,0.30952380952380953,0.22857142857142856,0.027874564459930314,0.2418456625878643,0.2642857142857143,0.06445993031358885,0.26031340734948305
random_multiseed_baseline_v1,53,20260767,Recuay,strict_culture_universe,3,0.05497835497835498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,53,20260767,Wari,strict_culture_universe,15,0.21527153935726667,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.06666666666666667,0.023809523809523805,0.08053034185075161,0.060000000000000005,0.04285714285714285,0.07189583727349856
random_multiseed_baseline_v1,53,20260767,Ychsma,strict_culture_universe,2,0.03289473684210526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,54,20260768,Chancay,strict_culture_universe,31,0.37714084364529304,0.1935483870967742,0.0064516129032258064,0.1935483870967742,0.16129032258064516,0.026881720430107527,0.1656071748710589,0.19677419354838713,0.06559139784946236,0.18841884611132828
random_multiseed_baseline_v1,54,20260768,Chimu,strict_culture_universe,6,0.3488117112484703,0.3333333333333333,0.06666666666666667,0.3333333333333333,0.06666666666666667,0.06666666666666667,0.11305340175787204,0.03333333333333333,0.06666666666666667,0.11305340175787204
random_multiseed_baseline_v1,54,20260768,Inca,strict_culture_universe,17,0.19899128079702635,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.07058823529411766,0.022058823529411766,0.06967313970395134,0.07647058823529412,0.04779411764705882,0.07354954284640122
random_multiseed_baseline_v1,54,20260768,Moche,strict_culture_universe,6,0.10681605975723622,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.06666666666666667,0.13333333333333333,0.08033840823716405
random_multiseed_baseline_v1,54,20260768,Nasca,strict_culture_universe,35,0.44423861852433283,0.2857142857142857,0.008403361344537815,0.2857142857142857,0.17714285714285716,0.026050420168067228,0.19852417060344138,0.2,0.05882352941176471,0.20739850093578976
random_multiseed_baseline_v1,54,20260768,Paracas,strict_culture_universe,42,0.5116765509622653,0.30952380952380953,0.007549361207897794,0.30952380952380953,0.27142857142857146,0.033101045296167246,0.2726977368281286,0.2690476190476191,0.06562137049941928,0.2705476696720577
random_multiseed_baseline_v1,54,20260768,Recuay,strict_culture_universe,3,0.022840802987861814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,54,20260768,Wari,strict_culture_universe,15,0.2724507004345714,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.09333333333333334,0.03333333333333333,0.09762227638751364,0.07333333333333333,0.05238095238095238,0.08196593034413002
random_multiseed_baseline_v1,54,20260768,Ychsma,strict_culture_universe,2,0.016409266409266408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,55,20260769,Chancay,strict_culture_universe,31,0.28643032594645496,0.03225806451612903,0.001075268817204301,0.03225806451612903,0.17419354838709677,0.02903225806451613,0.1473099718921485,0.20322580645161292,0.06774193548387097,0.1775833595483606
random_multiseed_baseline_v1,55,20260769,Chimu,strict_culture_universe,6,0.04871141155106742,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03417206969977014
random_multiseed_baseline_v1,55,20260769,Inca,strict_culture_universe,17,0.3215940921823275,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.12941176470588237,0.04044117647058824,0.12884063864982653,0.1,0.0625,0.10939897864630647
random_multiseed_baseline_v1,55,20260769,Moche,strict_culture_universe,6,0.06502037752037752,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.020135217116582366
random_multiseed_baseline_v1,55,20260769,Nasca,strict_culture_universe,35,0.47056792413935267,0.2571428571428571,0.007563025210084034,0.2571428571428571,0.25142857142857145,0.03697478991596639,0.25685574670955175,0.19428571428571428,0.05714285714285714,0.21415674178399335
random_multiseed_baseline_v1,55,20260769,Paracas,strict_culture_universe,42,0.5087868480725624,0.2857142857142857,0.006968641114982579,0.2857142857142857,0.2619047619047619,0.03193960511033682,0.27312290385138566,0.2619047619047619,0.06387921022067364,0.2704226690131931
random_multiseed_baseline_v1,55,20260769,Recuay,strict_culture_universe,3,0.021445435703343247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,55,20260769,Wari,strict_culture_universe,15,0.1752862074572601,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.06666666666666667,0.023809523809523805,0.06213880567387859,0.08000000000000002,0.05714285714285714,0.07243846793385648
random_multiseed_baseline_v1,55,20260769,Ychsma,strict_culture_universe,2,0.016452251360712516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,56,20260770,Chancay,strict_culture_universe,31,0.39246031746031745,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.1935483870967742,0.03225806451612903,0.18580865464110521,0.1903225806451613,0.06344086021505377,0.18728206869935154
random_multiseed_baseline_v1,56,20260770,Chimu,strict_culture_universe,6,0.07716900986828523,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.016666666666666666,0.03333333333333333,0.02434472497378441
random_multiseed_baseline_v1,56,20260770,Inca,strict_culture_universe,17,0.40634602325778796,0.23529411764705882,0.014705882352941176,0.23529411764705882,0.10588235294117647,0.03308823529411765,0.13787005632617155,0.1,0.0625,0.12361371419840171
random_multiseed_baseline_v1,56,20260770,Moche,strict_culture_universe,6,0.031423444976076555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,56,20260770,Nasca,strict_culture_universe,35,0.30180272108843537,0.05714285714285714,0.001680672268907563,0.05714285714285714,0.18285714285714286,0.026890756302521007,0.1577772276159681,0.21142857142857144,0.06218487394957984,0.18757065533025757
random_multiseed_baseline_v1,56,20260770,Paracas,strict_culture_universe,42,0.4748069599573359,0.2619047619047619,0.006387921022067364,0.2619047619047619,0.2857142857142857,0.03484320557491289,0.2810501701472674,0.2619047619047619,0.06387921022067364,0.2661808504304367
random_multiseed_baseline_v1,56,20260770,Recuay,strict_culture_universe,3,0.02588935088935089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,56,20260770,Wari,strict_culture_universe,15,0.2016559025769552,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.06666666666666667,0.023809523809523805,0.06370625586015204,0.10666666666666667,0.07619047619047618,0.0916685247683633
random_multiseed_baseline_v1,56,20260770,Ychsma,strict_culture_universe,2,0.00988349885408709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,57,20260771,Chancay,strict_culture_universe,31,0.4512653117491827,0.25806451612903225,0.008602150537634409,0.25806451612903225,0.23225806451612904,0.03870967741935484,0.24169871954101554,0.2032258064516129,0.06774193548387097,0.2186733447025639
random_multiseed_baseline_v1,57,20260771,Chimu,strict_culture_universe,6,0.06783531334694298,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.016666666666666666,0.03333333333333333,0.02434472497378441
random_multiseed_baseline_v1,57,20260771,Inca,strict_culture_universe,17,0.3430069353944787,0.17647058823529413,0.011029411764705883,0.17647058823529413,0.12941176470588237,0.04044117647058824,0.1389807034157481,0.12352941176470589,0.07720588235294118,0.13205058207920106
random_multiseed_baseline_v1,57,20260771,Moche,strict_culture_universe,6,0.09059123528463152,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02434472497378441,0.03333333333333333,0.06666666666666667,0.04068460594567725
random_multiseed_baseline_v1,57,20260771,Nasca,strict_culture_universe,35,0.37996455925027356,0.17142857142857143,0.0050420168067226885,0.17142857142857143,0.18285714285714286,0.026890756302521007,0.1814634994062892,0.17142857142857143,0.05042016806722689,0.17398235636334108
random_multiseed_baseline_v1,57,20260771,Paracas,strict_culture_universe,42,0.4281651549508692,0.19047619047619047,0.004645760743321719,0.19047619047619047,0.20952380952380953,0.025551684088269456,0.20832942318607614,0.23095238095238094,0.05632984901277584,0.22491133316433848
random_multiseed_baseline_v1,57,20260771,Recuay,strict_culture_universe,3,0.01692140309031374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,57,20260771,Wari,strict_culture_universe,15,0.32378661003374964,0.2,0.014285714285714285,0.2,0.08000000000000002,0.02857142857142857,0.10215013738030172,0.09333333333333332,0.06666666666666667,0.10301497199102418
random_multiseed_baseline_v1,57,20260771,Ychsma,strict_culture_universe,2,0.011728395061728396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,58,20260772,Chancay,strict_culture_universe,31,0.42054949056846586,0.22580645161290322,0.007526881720430108,0.22580645161290322,0.1935483870967742,0.03225806451612903,0.19710679574866852,0.17419354838709677,0.05806451612903226,0.1817744414001547
random_multiseed_baseline_v1,58,20260772,Chimu,strict_culture_universe,6,0.05011408344741678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,58,20260772,Inca,strict_culture_universe,17,0.2732758254817078,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.12941176470588237,0.04044117647058824,0.12536500455954952,0.11176470588235293,0.06985294117647059,0.11262649179076255
random_multiseed_baseline_v1,58,20260772,Moche,strict_culture_universe,6,0.2172979797979798,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.03333333333333333,0.06666666666666667,0.07435888960681332
random_multiseed_baseline_v1,58,20260772,Nasca,strict_culture_universe,35,0.4006147674380757,0.2,0.0058823529411764705,0.2,0.21142857142857144,0.031092436974789913,0.21078147358584878,0.2,0.05882352941176471,0.20255365940845768
random_multiseed_baseline_v1,58,20260772,Paracas,strict_culture_universe,42,0.4605261801690373,0.21428571428571427,0.005226480836236934,0.21428571428571427,0.2857142857142857,0.03484320557491289,0.2733911323031539,0.2619047619047619,0.06387921022067364,0.25957483202784476
random_multiseed_baseline_v1,58,20260772,Recuay,strict_culture_universe,3,0.35006901311249145,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.06666666666666667,0.16666666666666666,0.20438239758848611,0.03333333333333333,0.16666666666666666,0.20438239758848611
random_multiseed_baseline_v1,58,20260772,Wari,strict_culture_universe,15,0.2970721217780041,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.13333333333333333,0.04761904761904761,0.12723802215427182,0.13333333333333333,0.09523809523809522,0.1294296325716678
random_multiseed_baseline_v1,58,20260772,Ychsma,strict_culture_universe,2,0.011967191071668683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,59,20260773,Chancay,strict_culture_universe,31,0.4131336405529954,0.22580645161290322,0.007526881720430108,0.22580645161290322,0.2,0.03333333333333333,0.2080022738316254,0.20967741935483872,0.06989247311827956,0.21193859404768153
random_multiseed_baseline_v1,59,20260773,Chimu,strict_culture_universe,6,0.2292938542938543,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.03333333333333333,0.03333333333333333,0.05652670087893602,0.05000000000000001,0.10000000000000002,0.09170881547714087
random_multiseed_baseline_v1,59,20260773,Inca,strict_culture_universe,17,0.20884379461369082,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.0823529411764706,0.025735294117647058,0.07651677530289117,0.11176470588235295,0.06985294117647059,0.09819610459191622
random_multiseed_baseline_v1,59,20260773,Moche,strict_culture_universe,6,0.07643126433887303,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02186751291872363,0.03333333333333333,0.06666666666666667,0.04070974654503564
random_multiseed_baseline_v1,59,20260773,Nasca,strict_culture_universe,35,0.4456821190014468,0.2571428571428571,0.007563025210084034,0.2571428571428571,0.21714285714285717,0.031932773109243695,0.2307190288758173,0.22857142857142856,0.06722689075630252,0.232708699495337
random_multiseed_baseline_v1,59,20260773,Paracas,strict_culture_universe,42,0.3530322851751423,0.11904761904761904,0.0029036004645760743,0.11904761904761904,0.21428571428571427,0.02613240418118467,0.19442251905613794,0.21904761904761902,0.05342624854819977,0.20602055697664887
random_multiseed_baseline_v1,59,20260773,Recuay,strict_culture_universe,3,0.019425019425019424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,59,20260773,Wari,strict_culture_universe,15,0.27092328321979486,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.12000000000000001,0.04285714285714285,0.12202799315754613,0.11333333333333333,0.08095238095238094,0.1171630446628121
random_multiseed_baseline_v1,59,20260773,Ychsma,strict_culture_universe,2,0.014154704944178628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,60,20260774,Chancay,strict_culture_universe,31,0.3350831068573004,0.12903225806451613,0.004301075268817204,0.12903225806451613,0.16129032258064516,0.026881720430107527,0.15677299313324344,0.15806451612903227,0.05268817204301075,0.1566557754221748
random_multiseed_baseline_v1,60,20260774,Chimu,strict_culture_universe,6,0.0636919313310599,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.06666666666666667,0.03768446725262401
random_multiseed_baseline_v1,60,20260774,Inca,strict_culture_universe,17,0.30084066757196454,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.11764705882352941,0.03676470588235294,0.12251654042483444,0.12941176470588237,0.08088235294117647,0.12923750872451212
random_multiseed_baseline_v1,60,20260774,Moche,strict_culture_universe,6,0.09386636755057808,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02826335043946801,0.03333333333333333,0.06666666666666667,0.04710558406578002
random_multiseed_baseline_v1,60,20260774,Nasca,strict_culture_universe,35,0.46564451421594283,0.22857142857142856,0.006722689075630252,0.22857142857142856,0.24000000000000002,0.03529411764705882,0.24485255703502717,0.24857142857142855,0.073109243697479,0.24851312790644572
random_multiseed_baseline_v1,60,20260774,Paracas,strict_culture_universe,42,0.4373496873496873,0.19047619047619047,0.004645760743321719,0.19047619047619047,0.21904761904761907,0.026713124274099886,0.2164626111353791,0.28809523809523807,0.070267131242741,0.2654497455654055
random_multiseed_baseline_v1,60,20260774,Recuay,strict_culture_universe,3,0.04074310883773799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,60,20260774,Wari,strict_culture_universe,15,0.1360628401389271,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.02666666666666667,0.009523809523809523,0.03135768551906386,0.03333333333333333,0.023809523809523805,0.034883419898141706
random_multiseed_baseline_v1,60,20260774,Ychsma,strict_culture_universe,2,0.021825396825396824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,61,20260775,Chancay,strict_culture_universe,31,0.5189388120839734,0.3548387096774194,0.011827956989247311,0.3548387096774194,0.2,0.03333333333333334,0.23132195859092622,0.19677419354838713,0.06559139784946236,0.21723479418677039
random_multiseed_baseline_v1,61,20260775,Chimu,strict_culture_universe,6,0.38960317460317456,0.16666666666666666,0.03333333333333333,0.16666666666666666,0.13333333333333333,0.13333333333333333,0.15220018076422961,0.08333333333333333,0.16666666666666666,0.1710424143905416
random_multiseed_baseline_v1,61,20260775,Inca,strict_culture_universe,17,0.31776589423648244,0.11764705882352941,0.007352941176470588,0.11764705882352941,0.14117647058823532,0.04411764705882353,0.1428219134981797,0.12941176470588237,0.08088235294117647,0.13446683724169484
random_multiseed_baseline_v1,61,20260775,Moche,strict_culture_universe,6,0.0335981149274732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,61,20260775,Nasca,strict_culture_universe,35,0.37226225338620295,0.14285714285714285,0.004201680672268907,0.14285714285714285,0.2,0.02941176470588235,0.19048202661998961,0.21428571428571427,0.06302521008403361,0.2038633146698683
random_multiseed_baseline_v1,61,20260775,Paracas,strict_culture_universe,42,0.4385284028141171,0.23809523809523808,0.005807200929152149,0.23809523809523808,0.23333333333333334,0.028455284552845527,0.23285672853076714,0.2619047619047619,0.06387921022067364,0.2519490680959279
random_multiseed_baseline_v1,61,20260775,Recuay,strict_culture_universe,3,0.07181171319102353,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.16666666666666666,0.07280247893938806
random_multiseed_baseline_v1,61,20260775,Wari,strict_culture_universe,15,0.26851035504232434,0.06666666666666667,0.0047619047619047615,0.06666666666666667,0.12000000000000001,0.04285714285714285,0.11862524423883682,0.09333333333333334,0.06666666666666667,0.09973468600254977
random_multiseed_baseline_v1,61,20260775,Ychsma,strict_culture_universe,2,0.03417366946778712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,62,20260776,Chancay,strict_culture_universe,31,0.3868165568355322,0.16129032258064516,0.005376344086021505,0.16129032258064516,0.21290322580645163,0.035483870967741936,0.20400957848204035,0.2,0.06666666666666668,0.19853204882277262
random_multiseed_baseline_v1,62,20260776,Chimu,strict_culture_universe,6,0.12792853856518452,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03566437745575459,0.03333333333333333,0.06666666666666667,0.055799594572336964
random_multiseed_baseline_v1,62,20260776,Inca,strict_culture_universe,17,0.21243698672990083,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.07058823529411766,0.022058823529411766,0.06515843086577883,0.11764705882352941,0.07352941176470588,0.10089328228154326
random_multiseed_baseline_v1,62,20260776,Moche,strict_culture_universe,6,0.05423564225987601,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333,0.020135217116582366
random_multiseed_baseline_v1,62,20260776,Nasca,strict_culture_universe,35,0.5088832199546485,0.34285714285714286,0.010084033613445377,0.34285714285714286,0.2571428571428571,0.037815126050420166,0.2674473871224829,0.21714285714285714,0.06386554621848739,0.2355565319976701
random_multiseed_baseline_v1,62,20260776,Paracas,strict_culture_universe,42,0.44525870954442376,0.21428571428571427,0.005226480836236934,0.21428571428571427,0.2571428571428572,0.0313588850174216,0.25000218636777827,0.24523809523809526,0.05981416957026713,0.24387422824530805
random_multiseed_baseline_v1,62,20260776,Recuay,strict_culture_universe,3,0.012083780880773361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,62,20260776,Wari,strict_culture_universe,15,0.21858190883190884,0.13333333333333333,0.009523809523809523,0.13333333333333333,0.05333333333333334,0.019047619047619046,0.0682341168529401,0.06666666666666667,0.04761904761904761,0.07145124055556466
random_multiseed_baseline_v1,62,20260776,Ychsma,strict_culture_universe,2,0.016985735735735738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
random_multiseed_baseline_v1,63,20260777,Chancay,strict_culture_universe,31,0.31606422251583544,0.0967741935483871,0.0032258064516129032,0.0967741935483871,0.18709677419354842,0.03118279569892473,0.16823827901408,0.1806451612903226,0.060215053763440864,0.169826189112848
random_multiseed_baseline_v1,63,20260777,Chimu,strict_culture_universe,6,0.10248447204968943,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.02826335043946801,0.016666666666666666,0.03333333333333333,0.02826335043946801
random_multiseed_baseline_v1,63,20260777,Inca,strict_culture_universe,17,0.2351240561392364,0.058823529411764705,0.003676470588235294,0.058823529411764705,0.09411764705882353,0.029411764705882353,0.09136155705930257,0.1,0.0625,0.09763795041601576
