review_id,hub_priority,configuration_priority,configuration,candidate_item_id,candidate_museum,candidate_title,candidate_culture_canonical,candidate_object_type,candidate_material,candidate_image_local_path,candidate_text_visual,candidate_text_metadata,total_top1_count,total_false_top1_count,max_top1_count,query_index,query_item_id,query_museum,query_title,query_culture_canonical,query_object_type,query_image_local_path,matched_rank,matched_score,top1_score,score_margin,is_false_top1,cross_museum,same_culture_canonical,same_object_type,review_status,visual_similarity,photographic_similarity,semantic_plausibility,dominant_cause,duplicate_or_near_duplicate,generic_text_influence,museum_style_influence,hubness_severity,recommended_action,reviewer,review_date,review_notes
HR-0050,5,1,text_visual,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,68,CMA:163640,CMA,"Textile Fragment with Frontal Deity Heads, Felines, and Interlace Pattern",Paracas,Textile,data/images/cma/CMA_163640.jpg,49,0.333586931229,0.38022723794,0.046640306711,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0051,5,1,text_visual,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,41,CMA:119690,CMA,Fragment of Embroidered Cloth,Paracas,Textile,data/images/cma/CMA_119690.jpg,35,0.342066884041,0.386967420578,0.04490053653699999,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0052,5,2,text_metadata,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,15,CMA:108026,CMA,Fragment,Chancay,Textile,data/images/cma/CMA_108026.jpg,153,0.294490635395,0.366732746363,0.07224211096800004,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0053,5,2,text_metadata,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,73,CMA:163781,CMA,Fragment of a Mantle with Oculate Being,Paracas,Textile,data/images/cma/CMA_163781.jpg,164,0.282540619373,0.351111143827,0.06857052445399997,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0054,5,2,text_metadata,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,61,CMA:155934,CMA,Tapestry Fragment,Lambayeque_Sican,Tapestry,data/images/cma/CMA_155934.jpg,69,0.304416298866,0.371030211449,0.06661391258299998,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0055,5,2,text_metadata,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,76,CMA:164428,CMA,Tunic Fragments with Bird-Headed Creature,Wari,Textile,data/images/cma/CMA_164428.jpg,71,0.318898975849,0.376858144999,0.05795916914999999,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0056,5,2,text_metadata,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,27,CMA:119675,CMA,Tunic,Paracas,Textile,data/images/cma/CMA_119675.jpg,35,0.31865298748,0.375593751669,0.056940764189000015,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0057,5,3,text_fused_alpha_0.50,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,61,CMA:155934,CMA,Tapestry Fragment,Lambayeque_Sican,Tapestry,data/images/cma/CMA_155934.jpg,69,0.304416298866,0.371030211449,0.06661391258299998,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0058,5,3,text_fused_alpha_0.50,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,76,CMA:164428,CMA,Tunic Fragments with Bird-Headed Creature,Wari,Textile,data/images/cma/CMA_164428.jpg,71,0.318898975849,0.376858174801,0.05795919895199997,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0059,5,3,text_fused_alpha_0.50,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,27,CMA:119675,CMA,Tunic,Paracas,Textile,data/images/cma/CMA_119675.jpg,35,0.31865298748,0.375593781471,0.056940793990999994,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0060,5,3,text_fused_alpha_0.50,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,68,CMA:163640,CMA,"Textile Fragment with Frontal Deity Heads, Felines, and Interlace Pattern",Paracas,Textile,data/images/cma/CMA_163640.jpg,49,0.333586990833,0.380227267742,0.04664027690900002,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0061,5,3,text_fused_alpha_0.50,MET:308070,MET,Manto textil,Paracas,Mantle fragment,Camelid hair,data/images/met/MET_308070.jpg,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair,Title: Manto textil; Object type: Mantle fragment; Material: Camelid hair; Culture: Paracas; Period: 3rd–2nd century BCE; Classification: Textil; Country: Peru,33,33,17,41,CMA:119690,CMA,Fragment of Embroidered Cloth,Paracas,Textile,data/images/cma/CMA_119690.jpg,35,0.342066884041,0.386967420578,0.04490053653699999,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0062,6,2,text_metadata,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,194,MET:316906,MET,Túnica textil,,tunica,data/images/met/MET_316906.jpg,203,0.278028577566,0.360593378544,0.08256480097799995,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0063,6,2,text_metadata,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,122,MET:307991,MET,Túnica textil,Wari,tunica,data/images/met/MET_307991.jpg,194,0.284539997578,0.363526493311,0.07898649573299998,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0064,6,2,text_metadata,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,179,MET:312615,MET,Túnica textil,Wari,tunica,data/images/met/MET_312615.jpg,172,0.290643513203,0.355405122042,0.06476160883899995,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0065,6,2,text_metadata,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,182,MET:313152,MET,Túnica textil,Inca,tunica,data/images/met/MET_313152.jpg,87,0.303896725178,0.347089290619,0.04319256544100003,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0066,6,2,text_metadata,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,203,MET:316939,MET,Túnica textil,Inca,tunica,data/images/met/MET_316939.jpg,43,0.314387857914,0.35265776515,0.038269907236000045,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0067,6,3,text_fused_alpha_0.50,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,169,MET:308285,MET,Panel textil,Nasca,Panel,data/images/met/MET_308285.jpg,200,0.301557779312,0.401284813881,0.099727034569,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0068,6,3,text_fused_alpha_0.50,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,194,MET:316906,MET,Túnica textil,,tunica,data/images/met/MET_316906.jpg,188,0.287176042795,0.358996868134,0.07182082533900003,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0069,6,3,text_fused_alpha_0.50,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,122,MET:307991,MET,Túnica textil,Wari,tunica,data/images/met/MET_307991.jpg,150,0.28976213932,0.349901646376,0.06013950705600002,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0070,6,3,text_fused_alpha_0.50,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,179,MET:312615,MET,Túnica textil,Wari,tunica,data/images/met/MET_312615.jpg,159,0.293323338032,0.35337895155,0.060055613517999984,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0071,6,3,text_fused_alpha_0.50,MET:308283,MET,Panel textil,Chancay,Textile fragment,"Cotton, paint",data/images/met/MET_308283.jpg,"Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint","Title: Panel textil; Object type: Textile fragment; Material: Cotton, paint; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",27,27,14,168,MET:308284,MET,Panel textil,Nasca,Panel,data/images/met/MET_308284.jpg,109,0.351247519255,0.401284813881,0.05003729462600004,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0072,7,1,text_visual,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,138,MET:308037,MET,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308037.jpg,186,0.284728229046,0.360512286425,0.07578405737900001,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0073,7,1,text_visual,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,143,MET:308046,MET,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308046.jpg,120,0.31183052063,0.360512286425,0.048681765795,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0074,7,1,text_visual,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,148,MET:308058,MET,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,118,0.311870276928,0.360512316227,0.04864203929899996,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0075,7,1,text_visual,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,13,CMA:104249,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104249.jpg,67,0.293526291847,0.339070141315,0.045543849468,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0076,7,1,text_visual,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,93,MET:307806,MET,Fragmento textil,Chancay,Border fragment,data/images/met/MET_307806.jpg,93,0.317967414856,0.36313444376,0.045167028903999984,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0077,7,2,text_metadata,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,13,CMA:104249,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104249.jpg,103,0.305982112885,0.373199373484,0.06721726059900002,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0078,7,2,text_metadata,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,12,CMA:104248,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104248.jpg,90,0.309696018696,0.373199373484,0.06350335478800001,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0079,7,2,text_metadata,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,11,CMA:104247,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104247.jpg,55,0.321580410004,0.373199462891,0.05161905288699997,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0080,7,2,text_metadata,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,4,CMA:104240,CMA,Border Strip,Chancay,Textile,data/images/cma/CMA_104240.jpg,47,0.317675322294,0.360675275326,0.04299995303200005,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0081,7,2,text_metadata,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,10,CMA:104246,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104246.jpg,20,0.334772527218,0.373199462891,0.038426935672999984,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0082,7,3,text_fused_alpha_0.50,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,13,CMA:104249,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104249.jpg,83,0.313596248627,0.372580528259,0.058984279632000036,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0083,7,3,text_fused_alpha_0.50,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,12,CMA:104248,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104248.jpg,63,0.32047611475,0.372580528259,0.052104413509000025,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0084,7,3,text_fused_alpha_0.50,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,93,MET:307806,MET,Fragmento textil,Chancay,Border fragment,data/images/met/MET_307806.jpg,123,0.340855747461,0.388807684183,0.04795193672199999,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0085,7,3,text_fused_alpha_0.50,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,11,CMA:104247,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104247.jpg,30,0.329504072666,0.372580468655,0.04307639598899998,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0086,7,3,text_fused_alpha_0.50,CMA:104241,CMA,Four Border Strips,Chancay,Textile,,data/images/cma/CMA_104241.jpg,"Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton","Title: Four Border Strips; Object type: Textile; Technique: plain compound cloth, cotton; Culture: Chancay; Period: c. 1100–1400; Classification: Textile",24,24,14,10,CMA:104246,CMA,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104246.jpg,22,0.335740923882,0.372580468655,0.036839544773,True,False,True,True,pendiente,,,,,,,,,,,,
HR-0087,8,1,text_visual,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,50,CMA:130555,CMA,Large Cloth,,Textile,data/images/cma/CMA_130555.jpg,46,0.290870070457,0.351725906134,0.060855835677000036,True,True,False,False,pendiente,,,,,,,,,,,,
HR-0088,8,1,text_visual,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,194,MET:316906,MET,Túnica textil,,tunica,data/images/met/MET_316906.jpg,147,0.254005372524,0.314842581749,0.060837209224999966,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0089,8,1,text_visual,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,179,MET:312615,MET,Túnica textil,Wari,tunica,data/images/met/MET_312615.jpg,133,0.257111608982,0.314842581749,0.05773097276700001,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0090,8,1,text_visual,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,213,MET:751900,MET,Túnica textil,Inca,tunica,data/images/met/MET_751900.jpg,33,0.262936681509,0.31639200449,0.053455322980999975,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0091,8,1,text_visual,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,122,MET:307991,MET,Túnica textil,Wari,tunica,data/images/met/MET_307991.jpg,79,0.268668055534,0.314842581749,0.046174526214999956,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0092,8,3,text_fused_alpha_0.50,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,205,MET:317736,MET,Objeto textil,Chuquibamba,vestimenta_textil,data/images/met/MET_317736.jpg,100,0.284730374813,0.337504953146,0.05277457833299998,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0093,8,3,text_fused_alpha_0.50,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,213,MET:751900,MET,Túnica textil,Inca,tunica,data/images/met/MET_751900.jpg,30,0.30211853981,0.33687004447,0.03475150466000004,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0094,8,3,text_fused_alpha_0.50,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,214,MET:833953,MET,Túnica textil,Wari,tunica,data/images/met/MET_833953.jpg,54,0.307430505753,0.338721990585,0.031291484832000005,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0095,8,3,text_fused_alpha_0.50,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,21,CMA:108044,CMA,Textile Bag,Chancay,Textile,data/images/cma/CMA_108044.jpg,30,0.324774742126,0.351921856403,0.027147114277000006,True,True,True,False,pendiente,,,,,,,,,,,,
HR-0096,8,3,text_fused_alpha_0.50,MET:308290,MET,Fragmento textil,Chancay,Panel,"Cotton, camelid hair",data/images/met/MET_308290.jpg,"Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair","Title: Fragmento textil; Object type: Panel; Material: Cotton, camelid hair; Culture: Chancay; Period: 12th–14th century; Classification: Textil; Country: Peru",22,22,16,209,MET:319574,MET,Túnica textil,Inca,tunica,data/images/met/MET_319574.jpg,9,0.316176950932,0.336818218231,0.02064126729900001,True,False,False,False,pendiente,,,,,,,,,,,,
HR-0097,9,1,text_visual,CMA:165184,CMA,Tunic with Sacrificer,Wari,Textile,,data/images/cma/CMA_165184.jpg,"Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.","Title: Tunic with Sacrificer; Object type: Textile; Technique: camelid-fiber, cotton, tapestry weave; Description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head, other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.; Culture: Wari; Period: 600–1000; Classification: Textile",20,20,8,8,CMA:104244,CMA,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104244.jpg,132,0.26073217392,0.353544712067,0.09281253814700002,True,False,False,True,pendiente,,,,,,,,,,,,
