replicate,metric,configuration_a,value_a,configuration_b,value_b,difference_b_minus_a
2340,mrr,text_metadata,0.0663895077268,text_fused_alpha_0.50,0.0754327293562,0.00904322162948
2340,mean_rank,text_metadata,79.1023255814,text_fused_alpha_0.50,76.9488372093,-2.15348837209
2340,median_rank,text_metadata,64,text_fused_alpha_0.50,62,-2
2340,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0279069767442,0.0139534883721
2340,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0976744186047,0.0232558139535
2340,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.162790697674,0.0186046511628
2341,mrr,text_metadata,0.0645112988513,text_fused_alpha_0.50,0.0736867429931,0.00917544414183
2341,mean_rank,text_metadata,65.688372093,text_fused_alpha_0.50,62.7395348837,-2.9488372093
2341,median_rank,text_metadata,55,text_fused_alpha_0.50,49,-6
2341,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0232558139535,0.0093023255814
2341,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0790697674419,0.0046511627907
2341,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.139534883721,-0.0046511627907
2342,mrr,text_metadata,0.0578413795767,text_fused_alpha_0.50,0.0605938614587,0.00275248188207
2342,mean_rank,text_metadata,74.6837209302,text_fused_alpha_0.50,72.0558139535,-2.62790697674
2342,median_rank,text_metadata,59,text_fused_alpha_0.50,57,-2
2342,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2342,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0604651162791,0
2342,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.13023255814,0.0186046511628
2343,mrr,text_metadata,0.0718494249052,text_fused_alpha_0.50,0.0794305409833,0.00758111607813
2343,mean_rank,text_metadata,68.0697674419,text_fused_alpha_0.50,64.1953488372,-3.87441860465
2343,median_rank,text_metadata,56,text_fused_alpha_0.50,47,-9
2343,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0279069767442,0.0046511627907
2343,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0883720930233,0.0093023255814
2343,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.167441860465,0.0325581395349
2344,mrr,text_metadata,0.0693877790126,text_fused_alpha_0.50,0.0664204626731,-0.00296731633947
2344,mean_rank,text_metadata,69.8372093023,text_fused_alpha_0.50,68.8604651163,-0.976744186047
2344,median_rank,text_metadata,55,text_fused_alpha_0.50,46,-9
2344,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0139534883721,-0.0046511627907
2344,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.0837209302326,0
2344,recall_at_10,text_metadata,0.162790697674,text_fused_alpha_0.50,0.148837209302,-0.0139534883721
2345,mrr,text_metadata,0.0470971472774,text_fused_alpha_0.50,0.0460880393789,-0.00100910789857
2345,mean_rank,text_metadata,77.4093023256,text_fused_alpha_0.50,74.8697674419,-2.53953488372
2345,median_rank,text_metadata,67,text_fused_alpha_0.50,61,-6
2345,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
2345,recall_at_5,text_metadata,0.0372093023256,text_fused_alpha_0.50,0.046511627907,0.0093023255814
2345,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.102325581395,-0.0046511627907
2346,mrr,text_metadata,0.0648658801071,text_fused_alpha_0.50,0.0656524512902,0.000786571183148
2346,mean_rank,text_metadata,69.2093023256,text_fused_alpha_0.50,68.6511627907,-0.558139534884
2346,median_rank,text_metadata,55,text_fused_alpha_0.50,55,0
2346,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0232558139535,0.0093023255814
2346,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0651162790698,-0.0139534883721
2346,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.125581395349,0.0093023255814
2347,mrr,text_metadata,0.0601470522233,text_fused_alpha_0.50,0.0546954907373,-0.00545156148596
2347,mean_rank,text_metadata,69.0465116279,text_fused_alpha_0.50,69.0976744186,0.0511627906977
2347,median_rank,text_metadata,57,text_fused_alpha_0.50,58,1
2347,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0046511627907,-0.0093023255814
2347,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0744186046512,0
2347,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.13488372093,0.0093023255814
2348,mrr,text_metadata,0.063193300801,text_fused_alpha_0.50,0.062935859865,-0.000257440936061
2348,mean_rank,text_metadata,71.6046511628,text_fused_alpha_0.50,70.688372093,-0.916279069767
2348,median_rank,text_metadata,58,text_fused_alpha_0.50,57,-1
2348,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0186046511628,-0.0046511627907
2348,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0790697674419,0.0186046511628
2348,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.139534883721,0.0279069767442
2349,mrr,text_metadata,0.0548060469878,text_fused_alpha_0.50,0.0454928196822,-0.00931322730566
2349,mean_rank,text_metadata,68.8930232558,text_fused_alpha_0.50,67.511627907,-1.38139534884
2349,median_rank,text_metadata,57,text_fused_alpha_0.50,55,-2
2349,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0,-0.0093023255814
2349,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.046511627907,-0.0139534883721
2349,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.116279069767,0.0186046511628
2350,mrr,text_metadata,0.0631260739296,text_fused_alpha_0.50,0.0688305856088,0.00570451167922
2350,mean_rank,text_metadata,73.0186046512,text_fused_alpha_0.50,71.1674418605,-1.8511627907
2350,median_rank,text_metadata,60,text_fused_alpha_0.50,57,-3
2350,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
2350,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0697674418605,-0.0046511627907
2350,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.153488372093,0.0325581395349
2351,mrr,text_metadata,0.0533082661519,text_fused_alpha_0.50,0.0657365452182,0.0124282790662
2351,mean_rank,text_metadata,70.3348837209,text_fused_alpha_0.50,66.8511627907,-3.48372093023
2351,median_rank,text_metadata,59,text_fused_alpha_0.50,49,-10
2351,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0093023255814,0.0093023255814
2351,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0976744186047,0.0372093023256
2351,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.162790697674,0.0186046511628
2352,mrr,text_metadata,0.0749557945549,text_fused_alpha_0.50,0.0640593318194,-0.0108964627356
2352,mean_rank,text_metadata,71.7860465116,text_fused_alpha_0.50,68.7162790698,-3.06976744186
2352,median_rank,text_metadata,59,text_fused_alpha_0.50,49,-10
2352,recall_at_1,text_metadata,0.0325581395349,text_fused_alpha_0.50,0.0186046511628,-0.0139534883721
2352,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0837209302326,0.0093023255814
2352,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.125581395349,-0.0186046511628
2353,mrr,text_metadata,0.068074745797,text_fused_alpha_0.50,0.0714277280036,0.00335298220658
2353,mean_rank,text_metadata,70.7581395349,text_fused_alpha_0.50,71.4604651163,0.702325581395
2353,median_rank,text_metadata,62,text_fused_alpha_0.50,61,-1
2353,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0232558139535,0.0093023255814
2353,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0883720930233,0.0093023255814
2353,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.144186046512,0
2354,mrr,text_metadata,0.056648645473,text_fused_alpha_0.50,0.0512249436609,-0.00542370181211
2354,mean_rank,text_metadata,74.4372093023,text_fused_alpha_0.50,72.3348837209,-2.1023255814
2354,median_rank,text_metadata,58,text_fused_alpha_0.50,55,-3
2354,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
2354,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0604651162791,0.0046511627907
2354,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.13023255814,0.0232558139535
2355,mrr,text_metadata,0.0741216129085,text_fused_alpha_0.50,0.0809898112675,0.00686819835901
2355,mean_rank,text_metadata,61.8,text_fused_alpha_0.50,59.5348837209,-2.26511627907
2355,median_rank,text_metadata,49,text_fused_alpha_0.50,39,-10
2355,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
2355,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.102325581395,0.0139534883721
2355,recall_at_10,text_metadata,0.139534883721,text_fused_alpha_0.50,0.181395348837,0.0418604651163
2356,mrr,text_metadata,0.057774994082,text_fused_alpha_0.50,0.0518959190837,-0.00587907499827
2356,mean_rank,text_metadata,67.2465116279,text_fused_alpha_0.50,66.1627906977,-1.08372093023
2356,median_rank,text_metadata,55,text_fused_alpha_0.50,50,-5
2356,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
2356,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0511627906977,-0.0093023255814
2356,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.111627906977,-0.0046511627907
2357,mrr,text_metadata,0.0380834164171,text_fused_alpha_0.50,0.0393327912278,0.00124937481072
2357,mean_rank,text_metadata,76.4790697674,text_fused_alpha_0.50,76.9255813953,0.446511627907
2357,median_rank,text_metadata,64,text_fused_alpha_0.50,58,-6
2357,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
2357,recall_at_5,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0372093023256,0.0093023255814
2357,recall_at_10,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0837209302326,0.0139534883721
2358,mrr,text_metadata,0.0693238089188,text_fused_alpha_0.50,0.0601500250215,-0.00917378389731
2358,mean_rank,text_metadata,70.1627906977,text_fused_alpha_0.50,69.4186046512,-0.744186046512
2358,median_rank,text_metadata,59,text_fused_alpha_0.50,57,-2
2358,recall_at_1,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0186046511628,-0.0093023255814
2358,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0604651162791,-0.0139534883721
2358,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.106976744186,0.0139534883721
2359,mrr,text_metadata,0.0678065854512,text_fused_alpha_0.50,0.0634089445331,-0.00439764091811
2359,mean_rank,text_metadata,63.4790697674,text_fused_alpha_0.50,61.6279069767,-1.8511627907
2359,median_rank,text_metadata,46,text_fused_alpha_0.50,45,-1
2359,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
2359,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0697674418605,-0.0093023255814
2359,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.148837209302,0.0139534883721
2360,mrr,text_metadata,0.0629035779524,text_fused_alpha_0.50,0.0543371979528,-0.00856637999965
2360,mean_rank,text_metadata,73.3069767442,text_fused_alpha_0.50,70.5069767442,-2.8
2360,median_rank,text_metadata,63,text_fused_alpha_0.50,57,-6
2360,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0139534883721,-0.0093023255814
2360,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0511627906977,-0.0093023255814
2360,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.093023255814,-0.0046511627907
2361,mrr,text_metadata,0.0579344281026,text_fused_alpha_0.50,0.048741791472,-0.00919263663069
2361,mean_rank,text_metadata,77.6837209302,text_fused_alpha_0.50,75.9348837209,-1.7488372093
2361,median_rank,text_metadata,68,text_fused_alpha_0.50,65,-3
2361,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0046511627907,-0.0139534883721
2361,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
2361,recall_at_10,text_metadata,0.120930232558,text_fused_alpha_0.50,0.13488372093,0.0139534883721
2362,mrr,text_metadata,0.0577319579355,text_fused_alpha_0.50,0.0592386009566,0.00150664302115
2362,mean_rank,text_metadata,69.8790697674,text_fused_alpha_0.50,71.111627907,1.23255813953
2362,median_rank,text_metadata,56,text_fused_alpha_0.50,58,2
2362,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
2362,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0837209302326,0.0186046511628
2362,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.144186046512,0.0279069767442
2363,mrr,text_metadata,0.0676383338216,text_fused_alpha_0.50,0.0748979416227,0.00725960780109
2363,mean_rank,text_metadata,72.1488372093,text_fused_alpha_0.50,72.2139534884,0.0651162790698
2363,median_rank,text_metadata,60,text_fused_alpha_0.50,58,-2
2363,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
2363,recall_at_5,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.102325581395,0.0139534883721
2363,recall_at_10,text_metadata,0.13023255814,text_fused_alpha_0.50,0.158139534884,0.0279069767442
2364,mrr,text_metadata,0.0633483043876,text_fused_alpha_0.50,0.0665775901974,0.00322928580979
2364,mean_rank,text_metadata,70.9813953488,text_fused_alpha_0.50,68.3348837209,-2.64651162791
2364,median_rank,text_metadata,60,text_fused_alpha_0.50,47,-13
2364,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
2364,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0790697674419,0.0093023255814
2364,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.139534883721,0.0232558139535
2365,mrr,text_metadata,0.0490064536197,text_fused_alpha_0.50,0.0572597122041,0.00825325858432
2365,mean_rank,text_metadata,76.288372093,text_fused_alpha_0.50,75.2744186047,-1.01395348837
2365,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
2365,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2365,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0651162790698,0.0186046511628
2365,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.13488372093,0.0372093023256
2366,mrr,text_metadata,0.0671975965337,text_fused_alpha_0.50,0.0719610702088,0.00476347367514
2366,mean_rank,text_metadata,71.0186046512,text_fused_alpha_0.50,70.4697674419,-0.548837209302
2366,median_rank,text_metadata,58,text_fused_alpha_0.50,54,-4
2366,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0186046511628,0.0093023255814
2366,recall_at_5,text_metadata,0.0837209302326,text_fused_alpha_0.50,0.0883720930233,0.0046511627907
2366,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.139534883721,0.0279069767442
2367,mrr,text_metadata,0.0566589749955,text_fused_alpha_0.50,0.0536236138266,-0.00303536116888
2367,mean_rank,text_metadata,76.4372093023,text_fused_alpha_0.50,71.6465116279,-4.79069767442
2367,median_rank,text_metadata,60,text_fused_alpha_0.50,61,1
2367,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0139534883721,0.0046511627907
2367,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0558139534884,-0.0139534883721
2367,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.106976744186,-0.0093023255814
2368,mrr,text_metadata,0.0608979955968,text_fused_alpha_0.50,0.0628984182992,0.00200042270241
2368,mean_rank,text_metadata,72.8976744186,text_fused_alpha_0.50,69.1581395349,-3.73953488372
2368,median_rank,text_metadata,56,text_fused_alpha_0.50,47,-9
2368,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
2368,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0883720930233,0.0139534883721
2368,recall_at_10,text_metadata,0.13488372093,text_fused_alpha_0.50,0.139534883721,0.0046511627907
2369,mrr,text_metadata,0.067095879085,text_fused_alpha_0.50,0.064301989848,-0.00279388923704
2369,mean_rank,text_metadata,64.2186046512,text_fused_alpha_0.50,63.9581395349,-0.260465116279
2369,median_rank,text_metadata,50,text_fused_alpha_0.50,47,-3
2369,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0139534883721,-0.0046511627907
2369,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0651162790698,-0.0046511627907
2369,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.139534883721,0.0279069767442
2370,mrr,text_metadata,0.059782994454,text_fused_alpha_0.50,0.0648991249071,0.00511613045304
2370,mean_rank,text_metadata,71.8046511628,text_fused_alpha_0.50,72.4372093023,0.632558139535
2370,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
2370,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0232558139535,0.0046511627907
2370,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0744186046512,0.0093023255814
2370,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.144186046512,0.0372093023256
2371,mrr,text_metadata,0.0597599807363,text_fused_alpha_0.50,0.0634016878878,0.00364170715154
2371,mean_rank,text_metadata,79.3488372093,text_fused_alpha_0.50,77.3813953488,-1.96744186047
2371,median_rank,text_metadata,70,text_fused_alpha_0.50,69,-1
2371,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
2371,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0558139534884,-0.0093023255814
2371,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.139534883721,0.0279069767442
2372,mrr,text_metadata,0.0488216443156,text_fused_alpha_0.50,0.0562702708067,0.00744862649107
2372,mean_rank,text_metadata,68.1023255814,text_fused_alpha_0.50,65.688372093,-2.41395348837
2372,median_rank,text_metadata,55,text_fused_alpha_0.50,49,-6
2372,recall_at_1,text_metadata,0,text_fused_alpha_0.50,0.0046511627907,0.0046511627907
2372,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0744186046512,0.0139534883721
2372,recall_at_10,text_metadata,0.144186046512,text_fused_alpha_0.50,0.153488372093,0.0093023255814
2373,mrr,text_metadata,0.0535420298821,text_fused_alpha_0.50,0.0510583630081,-0.002483666874
2373,mean_rank,text_metadata,70.2186046512,text_fused_alpha_0.50,68.623255814,-1.59534883721
2373,median_rank,text_metadata,55,text_fused_alpha_0.50,52,-3
2373,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0093023255814,-0.0046511627907
2373,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0511627906977,0.0046511627907
2373,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.111627906977,0.0139534883721
2374,mrr,text_metadata,0.0511377444605,text_fused_alpha_0.50,0.0442763873201,-0.00686135714041
2374,mean_rank,text_metadata,71.9069767442,text_fused_alpha_0.50,67.423255814,-4.48372093023
2374,median_rank,text_metadata,59,text_fused_alpha_0.50,52,-7
2374,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0,-0.0139534883721
2374,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.0418604651163,0
2374,recall_at_10,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.116279069767,0.0372093023256
2375,mrr,text_metadata,0.0513853832278,text_fused_alpha_0.50,0.0424942490827,-0.00889113414516
2375,mean_rank,text_metadata,81.0651162791,text_fused_alpha_0.50,79.176744186,-1.88837209302
2375,median_rank,text_metadata,66,text_fused_alpha_0.50,65,-1
2375,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0,-0.0139534883721
2375,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0558139534884,0.0046511627907
2375,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.116279069767,0.0279069767442
2376,mrr,text_metadata,0.0498346565385,text_fused_alpha_0.50,0.04075557013,-0.00907908640848
2376,mean_rank,text_metadata,73.0976744186,text_fused_alpha_0.50,74.976744186,1.87906976744
2376,median_rank,text_metadata,60,text_fused_alpha_0.50,61,1
2376,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0,-0.0046511627907
2376,recall_at_5,text_metadata,0.046511627907,text_fused_alpha_0.50,0.0372093023256,-0.0093023255814
2376,recall_at_10,text_metadata,0.0883720930233,text_fused_alpha_0.50,0.093023255814,0.0046511627907
2377,mrr,text_metadata,0.0585147599697,text_fused_alpha_0.50,0.0623363833436,0.00382162337391
2377,mean_rank,text_metadata,64.2139534884,text_fused_alpha_0.50,59.9488372093,-4.26511627907
2377,median_rank,text_metadata,55,text_fused_alpha_0.50,46,-9
2377,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0046511627907,-0.0046511627907
2377,recall_at_5,text_metadata,0.0697674418605,text_fused_alpha_0.50,0.0883720930233,0.0186046511628
2377,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.13488372093,0.0186046511628
2378,mrr,text_metadata,0.0628282788507,text_fused_alpha_0.50,0.062404824196,-0.000423454654765
2378,mean_rank,text_metadata,76.4604651163,text_fused_alpha_0.50,78.3302325581,1.86976744186
2378,median_rank,text_metadata,62,text_fused_alpha_0.50,65,3
2378,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
2378,recall_at_5,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.0697674418605,-0.0093023255814
2378,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.120930232558,-0.0046511627907
2379,mrr,text_metadata,0.0641557300151,text_fused_alpha_0.50,0.0704528104501,0.00629708043495
2379,mean_rank,text_metadata,73.6465116279,text_fused_alpha_0.50,71.0279069767,-2.61860465116
2379,median_rank,text_metadata,61,text_fused_alpha_0.50,61,0
2379,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0232558139535,0
2379,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0883720930233,0.0279069767442
2379,recall_at_10,text_metadata,0.093023255814,text_fused_alpha_0.50,0.153488372093,0.0604651162791
2380,mrr,text_metadata,0.0495372486806,text_fused_alpha_0.50,0.0448888113732,-0.00464843730742
2380,mean_rank,text_metadata,67.2837209302,text_fused_alpha_0.50,68.2418604651,0.958139534884
2380,median_rank,text_metadata,56,text_fused_alpha_0.50,49,-7
2380,recall_at_1,text_metadata,0.0046511627907,text_fused_alpha_0.50,0.0046511627907,0
2380,recall_at_5,text_metadata,0.0418604651163,text_fused_alpha_0.50,0.046511627907,0.0046511627907
2380,recall_at_10,text_metadata,0.0790697674419,text_fused_alpha_0.50,0.120930232558,0.0418604651163
2381,mrr,text_metadata,0.0686510983498,text_fused_alpha_0.50,0.0712442127884,0.00259311443861
2381,mean_rank,text_metadata,67.1906976744,text_fused_alpha_0.50,64.9581395349,-2.23255813953
2381,median_rank,text_metadata,60,text_fused_alpha_0.50,49,-11
2381,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0186046511628,0
2381,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0837209302326,0.0093023255814
2381,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.158139534884,0.046511627907
2382,mrr,text_metadata,0.0564823128633,text_fused_alpha_0.50,0.0508724015282,-0.00560991133511
2382,mean_rank,text_metadata,76.8976744186,text_fused_alpha_0.50,74.888372093,-2.00930232558
2382,median_rank,text_metadata,60,text_fused_alpha_0.50,63,3
2382,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
2382,recall_at_5,text_metadata,0.0651162790698,text_fused_alpha_0.50,0.0604651162791,-0.0046511627907
2382,recall_at_10,text_metadata,0.116279069767,text_fused_alpha_0.50,0.106976744186,-0.0093023255814
2383,mrr,text_metadata,0.0398106672957,text_fused_alpha_0.50,0.0393253956034,-0.000485271692279
2383,mean_rank,text_metadata,82.3953488372,text_fused_alpha_0.50,82.9395348837,0.544186046512
2383,median_rank,text_metadata,74,text_fused_alpha_0.50,77,3
2383,recall_at_1,text_metadata,0.0093023255814,text_fused_alpha_0.50,0.0093023255814,0
2383,recall_at_5,text_metadata,0.0279069767442,text_fused_alpha_0.50,0.0232558139535,-0.0046511627907
2383,recall_at_10,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0790697674419,0.0046511627907
2384,mrr,text_metadata,0.0624224728246,text_fused_alpha_0.50,0.0566748973611,-0.00574757546349
2384,mean_rank,text_metadata,70.0790697674,text_fused_alpha_0.50,68.8372093023,-1.24186046512
2384,median_rank,text_metadata,57,text_fused_alpha_0.50,54,-3
2384,recall_at_1,text_metadata,0.0186046511628,text_fused_alpha_0.50,0.0093023255814,-0.0093023255814
2384,recall_at_5,text_metadata,0.0604651162791,text_fused_alpha_0.50,0.0651162790698,0.0046511627907
2384,recall_at_10,text_metadata,0.125581395349,text_fused_alpha_0.50,0.13023255814,0.0046511627907
2385,mrr,text_metadata,0.0553710018418,text_fused_alpha_0.50,0.0611584171766,0.00578741533476
2385,mean_rank,text_metadata,70.4604651163,text_fused_alpha_0.50,69.4558139535,-1.00465116279
2385,median_rank,text_metadata,60,text_fused_alpha_0.50,52,-8
2385,recall_at_1,text_metadata,0.0139534883721,text_fused_alpha_0.50,0.0186046511628,0.0046511627907
2385,recall_at_5,text_metadata,0.0558139534884,text_fused_alpha_0.50,0.0651162790698,0.0093023255814
2385,recall_at_10,text_metadata,0.106976744186,text_fused_alpha_0.50,0.139534883721,0.0325581395349
2386,mrr,text_metadata,0.0641129227879,text_fused_alpha_0.50,0.0547579775205,-0.00935494526744
2386,mean_rank,text_metadata,73.4139534884,text_fused_alpha_0.50,71.6837209302,-1.73023255814
2386,median_rank,text_metadata,68,text_fused_alpha_0.50,63,-5
2386,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0139534883721,-0.0093023255814
2386,recall_at_5,text_metadata,0.0744186046512,text_fused_alpha_0.50,0.0558139534884,-0.0186046511628
2386,recall_at_10,text_metadata,0.0976744186047,text_fused_alpha_0.50,0.116279069767,0.0186046511628
2387,mrr,text_metadata,0.0604524863301,text_fused_alpha_0.50,0.0557914062553,-0.00466108007488
2387,mean_rank,text_metadata,76.1441860465,text_fused_alpha_0.50,73.2976744186,-2.84651162791
2387,median_rank,text_metadata,64,text_fused_alpha_0.50,55,-9
2387,recall_at_1,text_metadata,0.0232558139535,text_fused_alpha_0.50,0.0139534883721,-0.0093023255814
2387,recall_at_5,text_metadata,0.0511627906977,text_fused_alpha_0.50,0.0651162790698,0.0139534883721
2387,recall_at_10,text_metadata,0.111627906977,text_fused_alpha_0.50,0.0976744186047,-0.0139534883721
2388,mrr,text_metadata,0.0799189383708,text_fused_alpha_0.50,0.0707616982332,-0.0091572401376
