item_id,museum,culture_mapping_decision,culture_strict_ground_truth_eligible,culture_query_eligible,selected_local_image_column,local_image_value,resolved_image_path,local_image_reference_available,local_image_exists,local_image_readable,image_width,image_height,image_format,image_error,selected_image_url_column,image_source_url,text_fields_used,text_input,text_character_count,text_input_available,openclip_image_ready,openclip_text_ready,openclip_multimodal_ready,openclip_image_evaluation_ready,openclip_multimodal_evaluation_ready,audit_version
CMA:164429,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2005.53.a/2005.53.a_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Half of a Sleeved Tunic. object type: Textile. culture: Central Andes, Middle Horizon, Wari, 6th-11th century. culture canonical: Wari. period: c. 500–1000. technique: single-interlocked tapestry; cotton warp; camelid fiber weft. description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.",782,True,False,True,False,False,False,openclip_input_audit_v1
CMA:164430,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2005.53.b/2005.53.b_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Half of a Sleeved Tunic. object type: Textile. culture: Central Andes, Middle Horizon, Wari, 6th-11th century. culture canonical: Wari. period: c. 500–1000. technique: single-interlocked tapestry; cotton warp; camelid fiber weft. description: The bird-headed creature in profile that repeats in each of this tunic's design fields gazes upward, holds a staff of authority in front of its body, and wears an ornate headdress behind which a three-feathered wing can be seen. The extremely high technical quality of such tunics suggests that the Wari reserved bird imagery for their most exalted rulers. Here, the original incorporated more than twice as much yarn as the routine--some 19 miles, all handmade and much dyed an inky, dark blue, the most prestigious of Wari colors.",782,True,False,True,False,False,False,openclip_input_audit_v1
CMA:165184,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2007.179/2007.179_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Tunic with Sacrificer. object type: Textile. culture: South America, Peru, Central Andes, Middle Horizon, Wari people, 7th-11th century. culture canonical: Wari. period: 600–1000. technique: camelid-fiber, cotton; tapestry weave. description: An extremely abstract supernatural sacrifice repeats in different colors and orientations across the body of this tunic, which was shortened on one side in antiquity. Look for the toothy black-and-white mouth in the sacrificer's upward-gazing head; other facial features include a button nose and a vertically divided eye. The figure holds the L-shaped haft of an axe behind its back and, at the front of its body, a short staff with a severed, upside-down human head on the top.",729,True,False,True,False,False,False,openclip_input_audit_v1
CMA:165266,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2007.2/2007.2_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Textile Fragments. object type: Textile. culture: Peru, Moche, north coast. culture canonical: Moche. period: c. 50–650 CE. technique: cotton and camelid fiber. description: These fragments are rare survivors of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. Each depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large; a mantle (a shawl-like garment) or a hanging are among the possibilities.",628,True,False,True,False,False,False,openclip_input_audit_v1
CMA:165267,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2007.2.1/2007.2.1_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Textile Fragment. object type: Textile. culture: Peru, Moche, north coast. culture canonical: Moche. period: c. 50–650 CE. technique: cotton and camelid fiber. description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large; a mantle (a shawl-like garment) or a hanging are among the possibilities.",658,True,False,True,False,False,False,openclip_input_audit_v1
CMA:165268,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2007.2.2/2007.2.2_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Textile Fragment. object type: Textile. culture: Peru, Moche, north coast. culture canonical: Moche. period: c. 50–650 CE. technique: cotton and camelid fiber. description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large; a mantle (a shawl-like garment) or a hanging are among the possibilities.",658,True,False,True,False,False,False,openclip_input_audit_v1
CMA:165269,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2007.2.3/2007.2.3_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Textile Fragment. object type: Textile. culture: Peru, Moche, north coast. culture canonical: Moche. period: c. 50–650 CE. technique: cotton and camelid fiber. description: This fragment, one of several in the collection, is a rare survivor of catastrophic rains that destroyed much of the Moche textile legacy and may have helped to bring about the decline of Moche culture. It depicts a serpent and a snail beneath a hovering raptorial bird—perhaps a snail kite, a type of hawk named after its favored food. The size of the motifs implies that the original textile was large; a mantle (a shawl-like garment) or a hanging are among the possibilities.",658,True,False,True,False,False,False,openclip_input_audit_v1
CMA:166766,CMA,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2008.58/2008.58_web.jpg,title | object_type | culture | period | technique,"title: Loincloth with Feather(?) Motifs. object type: Textile. culture: Peru, Central Andes, Chimú or Chimú-Inka, 11th-16th century. period: 1000–1532. technique: plain weave, tapestry weave; cotton, camelid fiber",213,True,False,True,False,False,False,openclip_input_audit_v1
CMA:169189,CMA,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2011.111.1/2011.111.1_web.jpg,title | object_type | culture | period | technique | description,"title: Tunic. object type: Textile. culture: Peru, Chimú or Chimú-Inka, 12th-16th century. period: 1100–1532. technique: white cotton; plain weave with supplementary weft brocading. description: This garment embodies an important principle of the Chimú textile aesthetic: a love of combining different textures, some dense and sculptural and others so open and airy they are nearly invisible. (The hand-spun yarns are only .1 to .2 millimeters in diameter.) It also elegantly articulates the simplified, spare visual vocabulary that the Chimú favored, here geometric motifs.",574,True,False,True,False,False,False,openclip_input_audit_v1
CMA:292530,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2016.267/2016.267_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Tunic with Frontal Figures. object type: Textile. culture: Central Andes, Central Coast, Ychsma (Pachacamac) people. culture canonical: Ychsma. period: 1400–1532. technique: Cotton; slit tapestry weave. description: This tunic was made by weavers of the Ychsma (<strong><em>yeach</em></strong><em>-mah</em>) people, who were affiliated with Pachacamac, a vast religious center that housed an oracle. The figures repeated across its composition may represent important ancestors or high-ranking members of society. The tunic likely dates to the period after the Inka Empire conquered Ychsma coastal territory, eventually becoming the largest Indigenous empire to have existed in the ancient Americas.",706,True,False,True,False,False,False,openclip_input_audit_v1
CMA:302272,CMA,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://openaccess-cdn.clevelandart.org/2017.193/2017.193_web.jpg,title | object_type | culture | culture_canonical | period | technique | description,"title: Sleeved Tunic. object type: Textile. culture: Central Andes, central coast, Chancay people. culture canonical: Chancay. period: 1460s–1532. technique: Cotton, camelid fiber. description: The Chancay (<strong><em>chan</em></strong><em>-kai</em>) people of Peru’s central coast created one of the ancient Andes’s best-known textile legacies through artistically elaborate men’s tunics and loin cloths, women’s dresses and headcloths, and shawl-like mantles. Two traits indicate that this tunic is a high-prestige garment: its labor-intensive tapestry-woven technique and its substantial use of alpaca fiber imported from the adjacent highlands.",649,True,False,True,False,False,False,openclip_input_audit_v1
MET:307449,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/50407.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Inca. period: 15th–16th century. material: algodón. technique: tejido,150,True,False,True,False,False,False,openclip_input_audit_v1
MET:307677,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18485.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:307679,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18487.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:307682,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP170923.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,141,True,False,True,False,False,False,openclip_input_audit_v1
MET:307683,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/33.149.76-94.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:307806,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/vs09_50_1085.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Border fragment. classification: Textil. culture: Chancay. period: 12th–14th century. material: Camelid hair, cotton",154,True,False,True,False,False,False,openclip_input_audit_v1
MET:307836,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP101287.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Peruvian. period: 19th century. material: fibra de camélido. technique: tejido,159,True,False,True,False,False,False,openclip_input_audit_v1
MET:307841,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18589.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:307842,MET,exclude,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18689.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Peruvian. period: 10th–15th century. material: fibra de camélido. technique: tejido,164,True,False,True,False,False,False,openclip_input_audit_v1
MET:307843,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18590.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 8th–9th century. material: Camelid hair,126,True,False,True,False,False,False,openclip_input_audit_v1
MET:307844,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18605.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:307846,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/88392.jpg,title | object_type | classification | culture | period | material | technique,title: Panel textil. object type: panel_textil. classification: Textil. culture: Inca. period: 15th–16th century. material: fibra de camélido. technique: tejido,160,True,False,True,False,False,False,openclip_input_audit_v1
MET:307851,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18456.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:307852,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18481.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:307853,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18565.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,149,True,False,True,False,False,False,openclip_input_audit_v1
MET:307933,MET,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/LC-28_64_27_TMSa.jpg,title | object_type | classification | culture | culture_canonical | period | material,"title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Nasca (?). culture canonical: Nasca. period: 10th–15th century. material: Camelid hair, cotton",183,True,False,True,False,False,False,openclip_input_audit_v1
MET:307940,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/72153.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Chancay. period: 12th–14th century. material: Camelid hair, cotton",155,True,False,True,False,False,False,openclip_input_audit_v1
MET:307941,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,"https://images.metmuseum.org/CRDImages/ao/original/DP18687_28.171.4,1.jpg",title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Inca. period: 15th–16th century. material: algodón; fibra de camélido. technique: tejido,169,True,False,True,False,False,False,openclip_input_audit_v1
MET:307943,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP101351.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Fragment. classification: Textil. culture: Chancay. period: 12th–14th century. material: Camelid hair, cotton",147,True,False,True,False,False,False,openclip_input_audit_v1
MET:307944,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/LC-28_171_7_TMSa.jpg,title | object_type | classification | culture | culture_canonical | period | material,title: Faja textil. object type: Sash. classification: Textil. culture: Chimú. culture canonical: Chimu. period: 10th–15th century. material: Camelid hair,154,True,False,True,False,False,False,openclip_input_audit_v1
MET:307950,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP233569.jpg,title | object_type | classification | culture | period | material,title: Túnica textil. object type: Tunic. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,125,True,False,True,False,False,False,openclip_input_audit_v1
MET:307953,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18444.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Band fragment. classification: Textil. culture: Nasca. period: 2nd century BCE. material: Camelid hair, cotton",148,True,False,True,False,False,False,openclip_input_audit_v1
MET:307959,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/29.146.8.jpg,title | object_type | classification | culture | period | material,title: Faja textil. object type: Sash. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:307960,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/29.146.9.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,139,True,False,True,False,False,False,openclip_input_audit_v1
MET:307961,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/75153.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair, cotton",147,True,False,True,False,False,False,openclip_input_audit_v1
MET:307962,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/29.146.11.jpg,title | object_type | classification | culture | period | material,"title: Fragmento textil. object type: Bag fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair, cotton",143,True,False,True,False,False,False,openclip_input_audit_v1
MET:307963,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18609.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 8th–9th century. material: Camelid hair,126,True,False,True,False,False,False,openclip_input_audit_v1
MET:307964,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Band fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,136,True,False,True,False,False,False,openclip_input_audit_v1
MET:307965,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18634.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Band fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,136,True,False,True,False,False,False,openclip_input_audit_v1
MET:307966,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/29.146.14 -15.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Band fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,136,True,False,True,False,False,False,openclip_input_audit_v1
MET:307967,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/29.146.14 -15.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Band fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,136,True,False,True,False,False,False,openclip_input_audit_v1
MET:307968,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/29.146.16.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Band fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,136,True,False,True,False,False,False,openclip_input_audit_v1
MET:307972,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18617.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,139,True,False,True,False,False,False,openclip_input_audit_v1
MET:307975,MET,include_non_strict,False,False,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DT829.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Nasca-Wari. period: 800–850 CE. material: fibra de camélido. technique: tapiz; tejido,161,True,False,True,False,False,False,openclip_input_audit_v1
MET:307991,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/77991.jpg,title | object_type | classification | culture | period | material | technique,title: Túnica textil. object type: tunica. classification: Textil. culture: Wari. period: 650–1000 CE. material: algodón; fibra de camélido. technique: tejido,158,True,False,True,False,False,False,openclip_input_audit_v1
MET:308015,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18635.jpg,title | object_type | classification | culture | period | material,"title: Panel textil. object type: Textile fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair, cotton",143,True,False,True,False,False,False,openclip_input_audit_v1
MET:308016,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18620.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,139,True,False,True,False,False,False,openclip_input_audit_v1
MET:308017,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18640.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,139,True,False,True,False,False,False,openclip_input_audit_v1
MET:308021,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18587_32.32.8.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:308022,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-26534-001.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Nasca. period: 7th century. material: fibra de camélido. technique: bordado; tejido,164,True,False,True,False,False,False,openclip_input_audit_v1
MET:308023,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18585_32.32.10.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:308024,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP-26535-001.jpg,title | object_type | classification | culture | period | material | technique,title: Bolsa textil. object type: bolso_textil. classification: Textil. culture: Nasca. period: 7th century. material: fibra de camélido. technique: bordado; tejido,164,True,False,True,False,False,False,openclip_input_audit_v1
MET:308025,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18593.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:308026,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18586_32.32.13.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:308027,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18600.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:308028,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18595.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:308029,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18594.jpg,title | object_type | classification | culture | period | material,title: Bolsa textil. object type: Bag. classification: Textil. culture: Nasca. period: 7th century. material: Camelid hair,122,True,False,True,False,False,False,openclip_input_audit_v1
MET:308034,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18571.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308035,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18570.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308036,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/33.149.1-67-70-76.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308037,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18551.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Paracas. period: 4th–2nd century BCE. material: Camelid hair,148,True,False,True,False,False,False,openclip_input_audit_v1
MET:308039,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18447.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308040,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18451.jpg,title | object_type | classification | culture | period | material,title: Manto textil. object type: Mantle fragment. classification: Textil. culture: Paracas. period: 3rd–2nd century BCE. material: Camelid hair,144,True,False,True,False,False,False,openclip_input_audit_v1
MET:308042,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/TP391.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Paracas. period: 5th–3rd century BCE. material: Camelid hair,148,True,False,True,False,False,False,openclip_input_audit_v1
MET:308044,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18526.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Paracas. period: 5th–4th century BCE. material: Camelid hair,148,True,False,True,False,False,False,openclip_input_audit_v1
MET:308046,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18569.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,148,True,False,True,False,False,False,openclip_input_audit_v1
MET:308048,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18558.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Textile fragment. classification: Textil. culture: Paracas. period: 5th–2nd century BCE. material: Camelid hair,149,True,False,True,False,False,False,openclip_input_audit_v1
MET:308053,MET,include_strict,True,True,,,,False,False,False,0,0,,,image_url,https://images.metmuseum.org/CRDImages/ao/original/DP18553.jpg,title | object_type | classification | culture | period | material,title: Fragmento textil. object type: Border Fragment. classification: Textil. culture: Paracas. period: 5th–3rd century BCE. material: Camelid hair,148,True,False,True,False,False,False,openclip_input_audit_v1
