configuration,alpha,query_index,query_item_id,query_museum,matched_rank,reciprocal_rank,matched_score,top1_index,candidate_item_id,candidate_museum,top1_score,top1_is_match,query_title,query_culture_canonical,query_object_type,query_image_local_path,candidate_title,candidate_culture_canonical,candidate_object_type,candidate_image_local_path,self_match,same_museum,cross_museum,same_culture_canonical,same_object_type
text_metadata,,105,MET:307941,MET,124,0.00806451612903,0.276888012886,40,CMA:119689,CMA,0.345031857491,False,Bolsa textil,Inca,bolso_textil,data/images/met/MET_307941.jpg,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,False,False,True,False,False
text_metadata,,204,MET:316945,MET,5,0.2,0.370015382767,58,CMA:152334,CMA,0.372830569744,False,Fragmento textil,Paracas,Border fragment,data/images/met/MET_316945.jpg,Mantle Border Fragment with Oculate Being,Paracas,Embroidery,data/images/cma/CMA_152334.jpg,False,False,True,True,False
text_metadata,,53,CMA:134765,CMA,77,0.012987012987,0.316219061613,58,CMA:152334,CMA,0.360472142696,False,Fragment,,Textile,data/images/cma/CMA_134765.jpg,Mantle Border Fragment with Oculate Being,Paracas,Embroidery,data/images/cma/CMA_152334.jpg,False,True,False,False,False
text_metadata,,74,CMA:164419,CMA,215,0.0046511627907,0.236043214798,58,CMA:152334,CMA,0.361434161663,False,"Peruvian Textiles: Mantle or Hanging, Loincloth, Turban, Padded Hat, Band with Tassels",Chimu,Textile,data/images/cma/CMA_164419.jpg,Mantle Border Fragment with Oculate Being,Paracas,Embroidery,data/images/cma/CMA_152334.jpg,False,True,False,False,False
text_metadata,,5,CMA:104241,CMA,2,0.5,0.366970360279,79,CMA:165184,CMA,0.367721378803,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_metadata,,213,MET:751900,MET,36,0.0277777777778,0.315543621778,79,CMA:165184,CMA,0.339831352234,False,Túnica textil,Inca,tunica,data/images/met/MET_751900.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,False,True,False,False
text_metadata,,6,CMA:104242,CMA,46,0.0217391304348,0.320564329624,79,CMA:165184,CMA,0.367721378803,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104242.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_metadata,,9,CMA:104245,CMA,73,0.013698630137,0.31151330471,79,CMA:165184,CMA,0.367721378803,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104245.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_metadata,,7,CMA:104243,CMA,74,0.0135135135135,0.311399161816,79,CMA:165184,CMA,0.367721378803,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104243.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_metadata,,8,CMA:104244,CMA,103,0.00970873786408,0.301335036755,79,CMA:165184,CMA,0.367721378803,False,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104244.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,True,False,False,True
text_metadata,,192,MET:316892,MET,176,0.00568181818182,0.275328338146,79,CMA:165184,CMA,0.340023964643,False,Manto textil,,manto,data/images/met/MET_316892.jpg,Tunic with Sacrificer,Wari,Textile,data/images/cma/CMA_165184.jpg,False,False,True,False,False
text_metadata,,167,MET:308283,MET,10,0.1,0.357671320438,82,CMA:165268,CMA,0.372426152229,False,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,False,False,True,False,False
text_metadata,,16,CMA:108033,CMA,48,0.0208333333333,0.328508347273,82,CMA:165268,CMA,0.371678292751,False,Unfinished Cloth,Chancay,Textile,data/images/cma/CMA_108033.jpg,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,False,True,False,False,True
text_metadata,,63,CMA:157111,CMA,10,0.1,0.326948583126,144,MET:308048,MET,0.338392734528,False,Triple Cloth,Recuay,Textile,data/images/cma/CMA_157111.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_metadata,,111,MET:307960,MET,11,0.0909090909091,0.36717915535,144,MET:308048,MET,0.380657970905,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_307960.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_metadata,,106,MET:307943,MET,20,0.05,0.354485601187,144,MET:308048,MET,0.378200411797,False,Fragmento textil,Chancay,Fragment,data/images/met/MET_307943.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_metadata,,43,CMA:124413,CMA,23,0.0434782608696,0.338876783848,144,MET:308048,MET,0.366308927536,False,Mantle Corner Fragment,Wari,Textile,data/images/cma/CMA_124413.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_metadata,,155,MET:308078,MET,28,0.0357142857143,0.35044786334,144,MET:308048,MET,0.377790153027,False,Fragmento textil,Paracas,Fragment,data/images/met/MET_308078.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_metadata,,3,CMA:104238,CMA,30,0.0333333333333,0.32944214344,144,MET:308048,MET,0.352945804596,False,Fragment,Chimu,Textile,data/images/cma/CMA_104238.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_metadata,,124,MET:308016,MET,35,0.0285714285714,0.351329296827,144,MET:308048,MET,0.380657970905,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_308016.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_metadata,,125,MET:308017,MET,48,0.0208333333333,0.34739664197,144,MET:308048,MET,0.380657970905,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_308017.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_metadata,,120,MET:307972,MET,60,0.0166666666667,0.343658536673,144,MET:308048,MET,0.380657970905,False,Fragmento textil,Nasca,Textile fragment,data/images/met/MET_307972.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,True
text_metadata,,19,CMA:108042,CMA,83,0.0120481927711,0.335431337357,144,MET:308048,MET,0.382088720798,False,Tapestry-woven Yoke from a Tunic,,Textile,data/images/cma/CMA_108042.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_metadata,,23,CMA:114132,CMA,97,0.0103092783505,0.312727212906,144,MET:308048,MET,0.37034714222,False,Tie-Dyed Fragment,Wari,Textile,data/images/cma/CMA_114132.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_metadata,,80,CMA:165266,CMA,97,0.0103092783505,0.308330863714,144,MET:308048,MET,0.369451999664,False,Textile Fragments,Moche,Textile,data/images/cma/CMA_165266.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_metadata,,91,MET:307682,MET,114,0.00877192982456,0.323464512825,144,MET:308048,MET,0.380203127861,False,Fragmento textil,Paracas,Fragment,data/images/met/MET_307682.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,True,False
text_metadata,,47,CMA:125095,CMA,126,0.00793650793651,0.303918719292,144,MET:308048,MET,0.361775010824,False,Mantle Corner Fragment,Wari,Textile,data/images/cma/CMA_125095.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,False,True,False,False
text_metadata,,193,MET:316894,MET,164,0.00609756097561,0.313038945198,144,MET:308048,MET,0.386260449886,False,Fragmento textil,,Sash fragment,data/images/met/MET_316894.jpg,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,False,True,False,False,False
text_metadata,,83,CMA:165269,CMA,16,0.0625,0.351278334856,148,MET:308058,MET,0.372810781002,False,Textile Fragment,Moche,Textile,data/images/cma/CMA_165269.jpg,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,False,False,True,False,False
text_metadata,,82,CMA:165268,CMA,44,0.0227272727273,0.331299304962,148,MET:308058,MET,0.372810781002,False,Textile Fragment,Moche,Textile,data/images/cma/CMA_165268.jpg,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,False,False,True,False,False
text_metadata,,81,CMA:165267,CMA,83,0.0120481927711,0.310588896275,148,MET:308058,MET,0.372810781002,False,Textile Fragment,Moche,Textile,data/images/cma/CMA_165267.jpg,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,False,False,True,False,False
text_metadata,,144,MET:308048,MET,2,0.5,0.37492531538,151,MET:308070,MET,0.378730714321,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308048.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,True,False,True,False
text_metadata,,55,CMA:137312,CMA,16,0.0625,0.33586448431,151,MET:308070,MET,0.358025878668,False,Embroidered Fragment,Paracas,Embroidery,data/images/cma/CMA_137312.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_metadata,,146,MET:308056,MET,18,0.0555555555556,0.357070922852,151,MET:308070,MET,0.378730714321,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308056.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,True,False,True,False
text_metadata,,147,MET:308057,MET,23,0.0434782608696,0.353058308363,151,MET:308070,MET,0.378730714321,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308057.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,True,False,True,False
text_metadata,,102,MET:307853,MET,25,0.04,0.352652549744,151,MET:308070,MET,0.378730714321,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_307853.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,True,False,True,False
text_metadata,,27,CMA:119675,CMA,35,0.0285714285714,0.31865298748,151,MET:308070,MET,0.375593751669,False,Tunic,Paracas,Textile,data/images/cma/CMA_119675.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_metadata,,41,CMA:119690,CMA,35,0.0285714285714,0.342066884041,151,MET:308070,MET,0.386967420578,False,Fragment of Embroidered Cloth,Paracas,Textile,data/images/cma/CMA_119690.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_metadata,,77,CMA:164429,CMA,35,0.0285714285714,0.322394609451,151,MET:308070,MET,0.363258361816,False,Half of a Sleeved Tunic,Wari,Textile,data/images/cma/CMA_164429.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_metadata,,160,MET:308100,MET,36,0.0277777777778,0.347080558538,151,MET:308070,MET,0.378730714321,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308100.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,True,False,True,False
text_metadata,,78,CMA:164430,CMA,39,0.025641025641,0.319784283638,151,MET:308070,MET,0.363258361816,False,Half of a Sleeved Tunic,Wari,Textile,data/images/cma/CMA_164430.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_metadata,,164,MET:308113,MET,47,0.0212765957447,0.341372966766,151,MET:308070,MET,0.378795742989,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308113.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,True,False,True,False
text_metadata,,68,CMA:163640,CMA,49,0.0204081632653,0.333586931229,151,MET:308070,MET,0.38022723794,False,"Textile Fragment with Frontal Deity Heads, Felines, and Interlace Pattern",Paracas,Textile,data/images/cma/CMA_163640.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_metadata,,163,MET:308106,MET,57,0.0175438596491,0.339012920856,151,MET:308070,MET,0.378730714321,False,Fragmento textil,Paracas,Textile fragment,data/images/met/MET_308106.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,True,False,True,False
text_metadata,,61,CMA:155934,CMA,69,0.0144927536232,0.304416298866,151,MET:308070,MET,0.371030211449,False,Tapestry Fragment,Lambayeque_Sican,Tapestry,data/images/cma/CMA_155934.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_metadata,,76,CMA:164428,CMA,71,0.0140845070423,0.318898975849,151,MET:308070,MET,0.376858144999,False,Tunic Fragments with Bird-Headed Creature,Wari,Textile,data/images/cma/CMA_164428.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_metadata,,15,CMA:108026,CMA,153,0.00653594771242,0.294490635395,151,MET:308070,MET,0.366732746363,False,Fragment,Chancay,Textile,data/images/cma/CMA_108026.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,False,False
text_metadata,,73,CMA:163781,CMA,164,0.00609756097561,0.282540619373,151,MET:308070,MET,0.351111143827,False,Fragment of a Mantle with Oculate Being,Paracas,Textile,data/images/cma/CMA_163781.jpg,Manto textil,Paracas,Mantle fragment,data/images/met/MET_308070.jpg,False,False,True,True,False
text_metadata,,191,MET:315786,MET,4,0.25,0.353919059038,167,MET:308283,MET,0.389567494392,False,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,165,MET:308120,MET,9,0.111111111111,0.331623375416,167,MET:308283,MET,0.354260891676,False,Túnica textil,Inca,tunica,data/images/met/MET_308120.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,212,MET:675980,MET,11,0.0909090909091,0.341358721256,167,MET:308283,MET,0.361449539661,False,Túnica textil,Wari,tunica,data/images/met/MET_675980.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,166,MET:308282,MET,20,0.05,0.365140616894,167,MET:308283,MET,0.381037831306,False,Panel textil,Nasca,Textile fragment,data/images/met/MET_308282.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,True
text_metadata,,121,MET:307975,MET,33,0.030303030303,0.323700606823,167,MET:308283,MET,0.355449229479,False,Túnica textil,,tunica,data/images/met/MET_307975.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,183,MET:313153,MET,38,0.0263157894737,0.312775820494,167,MET:308283,MET,0.345590233803,False,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,209,MET:319574,MET,42,0.0238095238095,0.317975878716,167,MET:308283,MET,0.348291695118,False,Túnica textil,Inca,tunica,data/images/met/MET_319574.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,203,MET:316939,MET,43,0.0232558139535,0.314387857914,167,MET:308283,MET,0.35265776515,False,Túnica textil,Inca,tunica,data/images/met/MET_316939.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,210,MET:320054,MET,60,0.0166666666667,0.312893986702,167,MET:308283,MET,0.345700502396,False,Objeto textil,,tunica,data/images/met/MET_320054.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,182,MET:313152,MET,87,0.0114942528736,0.303896725178,167,MET:308283,MET,0.347089290619,False,Túnica textil,Inca,tunica,data/images/met/MET_313152.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,179,MET:312615,MET,172,0.00581395348837,0.290643513203,167,MET:308283,MET,0.355405122042,False,Túnica textil,Wari,tunica,data/images/met/MET_312615.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,122,MET:307991,MET,194,0.00515463917526,0.284539997578,167,MET:308283,MET,0.363526493311,False,Túnica textil,Wari,tunica,data/images/met/MET_307991.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,194,MET:316906,MET,203,0.00492610837438,0.278028577566,167,MET:308283,MET,0.360593378544,False,Túnica textil,,tunica,data/images/met/MET_316906.jpg,Panel textil,Chancay,Textile fragment,data/images/met/MET_308283.jpg,False,True,False,False,False
text_metadata,,50,CMA:130555,CMA,5,0.2,0.335490345955,183,MET:313153,MET,0.344990968704,False,Large Cloth,,Textile,data/images/cma/CMA_130555.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_metadata,,57,CMA:152258,CMA,45,0.0222222222222,0.3298201859,183,MET:313153,MET,0.367877304554,False,Two Textile Fragment with Fanged Heads,Chavin,Textile,data/images/cma/CMA_152258.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_metadata,,173,MET:310511,MET,59,0.0169491525424,0.332358300686,183,MET:313153,MET,0.368610858917,False,Manto textil,Paracas,Mantle fragment,data/images/met/MET_310511.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,True,False,False,False
text_metadata,,48,CMA:126684,CMA,77,0.012987012987,0.317355394363,183,MET:313153,MET,0.391090869904,False,Tunic with Profile Animal and Human Heads,Wari,Textile,data/images/cma/CMA_126684.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_metadata,,59,CMA:152819,CMA,137,0.00729927007299,0.309553772211,183,MET:313153,MET,0.380081117153,False,Two Tapestry-woven Panel Fragments,Chimu,Tapestry,data/images/cma/CMA_152819.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,True,False
text_metadata,,25,CMA:119655,CMA,141,0.00709219858156,0.28617221117,183,MET:313153,MET,0.352218449116,False,Fragmentary Mantle,Inca,Textile,data/images/cma/CMA_119655.jpg,Túnica textil,Chimu,tunica,data/images/met/MET_313153.jpg,False,False,True,False,False
text_metadata,,71,CMA:163724,CMA,2,0.5,0.359853297472,191,MET:315786,MET,0.365201324224,False,Tunic with Double-headed Serpents,Paracas,Textile,data/images/cma/CMA_163724.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,False,True,False,False
text_metadata,,51,CMA:134395,CMA,13,0.0769230769231,0.331705898046,191,MET:315786,MET,0.361492305994,False,Tunic,Wari,Textile,data/images/cma/CMA_134395.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,False,True,False,False
text_metadata,,186,MET:314528,MET,15,0.0666666666667,0.33549502492,191,MET:315786,MET,0.352198183537,False,Túnica textil,Inca,Tunic,data/images/met/MET_314528.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,True,False,False,False
text_metadata,,178,MET:312614,MET,37,0.027027027027,0.347612500191,191,MET:315786,MET,0.376367151737,False,Túnica textil,Wari,Tunic fragment,data/images/met/MET_312614.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,True,False,False,False
text_metadata,,52,CMA:134604,CMA,46,0.0217391304348,0.320841878653,191,MET:315786,MET,0.360459625721,False,Tunic,Inca,Textile,data/images/cma/CMA_134604.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,False,True,False,False
text_metadata,,184,MET:313324,MET,141,0.00709219858156,0.287755966187,191,MET:315786,MET,0.347711503506,False,Túnica textil,Inca,Tunic,data/images/met/MET_313324.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,True,False,False,False
text_metadata,,28,CMA:119676,CMA,144,0.00694444444444,0.284349143505,191,MET:315786,MET,0.347791552544,False,Mantle,Paracas,Textile,data/images/cma/CMA_119676.jpg,Objeto textil,Moche,tunica,data/images/met/MET_315786.jpg,False,False,True,False,False
text_metadata,,37,CMA:119686,CMA,2,0.5,0.317496746778,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119686.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,30,CMA:119678,CMA,9,0.111111111111,0.303727835417,206,MET:318460,MET,0.333177804947,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119678.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,35,CMA:119684,CMA,11,0.0909090909091,0.30635869503,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119684.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,31,CMA:119679,CMA,26,0.0384615384615,0.294397294521,206,MET:318460,MET,0.344828277826,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119679.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,36,CMA:119685,CMA,49,0.0204081632653,0.288855224848,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119685.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,33,CMA:119682,CMA,94,0.0106382978723,0.268604338169,206,MET:318460,MET,0.332828313112,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119682.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,29,CMA:119677,CMA,99,0.010101010101,0.27838665247,206,MET:318460,MET,0.337305486202,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119677.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,40,CMA:119689,CMA,110,0.00909090909091,0.27149489522,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119689.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,32,CMA:119680,CMA,113,0.00884955752212,0.262858271599,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119680.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,38,CMA:119687,CMA,137,0.00729927007299,0.257089555264,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119687.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,34,CMA:119683,CMA,141,0.00709219858156,0.261996626854,206,MET:318460,MET,0.329782038927,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119683.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,39,CMA:119688,CMA,174,0.00574712643678,0.244352132082,206,MET:318460,MET,0.344043672085,False,"Mummy Bundle ""Mask""",Paracas,Textile,data/images/cma/CMA_119688.jpg,Objeto textil,Paracas,Mask,data/images/met/MET_318460.jpg,False,False,True,True,False
text_metadata,,45,CMA:124740,CMA,2,0.5,0.357303917408,210,MET:320054,MET,0.369238853455,False,Tunic,Paracas,Textile,data/images/cma/CMA_124740.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,False,True,False,False
text_metadata,,20,CMA:108043,CMA,3,0.333333333333,0.367074728012,210,MET:320054,MET,0.373763948679,False,Tunic (Shirt) with Tapestry-woven Yoke,,Textile,data/images/cma/CMA_108043.jpg,Objeto textil,,tunica,data/images/met/MET_320054.jpg,False,False,True,False,False
text_visual,,141,MET:308042,MET,18,0.0555555555556,0.337749153376,5,CMA:104241,CMA,0.360512286425,False,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308042.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,11,CMA:104247,CMA,26,0.0384615384615,0.308339208364,5,CMA:104241,CMA,0.339070141315,False,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104247.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,True,False,True,True
text_visual,,10,CMA:104246,CMA,29,0.0344827586207,0.307069987059,5,CMA:104241,CMA,0.339070141315,False,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104246.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,True,False,True,True
text_visual,,204,MET:316945,MET,30,0.0333333333333,0.329725444317,5,CMA:104241,CMA,0.355555266142,False,Fragmento textil,Paracas,Border fragment,data/images/met/MET_316945.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,12,CMA:104248,CMA,38,0.0263157894737,0.302964627743,5,CMA:104241,CMA,0.339070141315,False,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104248.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,True,False,True,True
text_visual,,142,MET:308044,MET,42,0.0238095238095,0.328872323036,5,CMA:104241,CMA,0.360512286425,False,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308044.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,145,MET:308053,MET,43,0.0232558139535,0.328015953302,5,CMA:104241,CMA,0.360512316227,False,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308053.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,13,CMA:104249,CMA,67,0.0149253731343,0.293526291847,5,CMA:104241,CMA,0.339070141315,False,Three Fragments of a Border,Chancay,Textile,data/images/cma/CMA_104249.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,True,False,True,True
text_visual,,149,MET:308060,MET,79,0.0126582278481,0.320738911629,5,CMA:104241,CMA,0.360512316227,False,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308060.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,93,MET:307806,MET,93,0.010752688172,0.317967414856,5,CMA:104241,CMA,0.36313444376,False,Fragmento textil,Chancay,Border fragment,data/images/met/MET_307806.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,True,False
text_visual,,158,MET:308084,MET,105,0.00952380952381,0.316320121288,5,CMA:104241,CMA,0.360512316227,False,Fragmento textil,,Border Fragment,data/images/met/MET_308084.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
text_visual,,148,MET:308058,MET,118,0.00847457627119,0.311870276928,5,CMA:104241,CMA,0.360512316227,False,Fragmento textil,Paracas,Border Fragment,data/images/met/MET_308058.jpg,Four Border Strips,Chancay,Textile,data/images/cma/CMA_104241.jpg,False,False,True,False,False
